housenum,zipcode,date_of_birth,sex,var6,var7,var8,var9,var10
2,1521KH,19370117,0,-1.6351241164046086,-0.07032665255863935,-0.7892890297915822,0.3228658442410748,1.3203016790713518
9,4027QI,19791122,0,0.8272341506611431,-0.4435080453786429,-0.1467632919300794,0.1661658772414461,-0.5321234388259336
0,1001RS,20151006,0,0.194564865738617,-0.3518809624810573,-0.7543613758585852,1.2539330577046912,0.7121002091179385
629,6534 LX,19710226,1,1.4272637650998978,1.7338815026475394,-0.20025198793172566,-0.8691712618971411,0.5614621495759843
965,2066YZ,19750611,0,0.09389742870295463,-1.306572492435323,0.08516075426872785,0.8831568617696645,0.5689280558731774
857,7444IZ,19120104,0,0.08992779197545953,0.8297254115597213,1.5368873476819191,0.8363687827454455,0.35173409038567705
88,4267 SG,19560705,0,-0.9427394323176018,-0.3030531145060709,-0.20731375791469772,-0.9520606561143748,-1.0932391820619134
42,5452TJ,19160828,1,-0.33351220592704045,0.14388111996809178,-0.023198687596831663,2.052942709065567,-1.3184751093882134
2,7975 RR,19810503,1,-0.10706466190392222,0.5714085472170122,0.01406936046511704,-1.4697505756064622,-0.025704782964774027
45,4977 LP,19831231,0,-0.5646844198924865,-0.7444220564406279,-0.12857372784913335,2.3109381180737625,-0.05989764257955722
628,4792JS,19720801,1,2.2467044208988147,0.12034346473520405,-0.3850721995544,0.3567633546744676,1.361045462181846
647,3327 JZ,19220212,0,0.9229422328606212,0.28665297696816433,-1.5576027052126658,0.6155342113071238,0.33038274633878584
304,1946PS,19961006,0,0.4995193413506075,0.042617156347818284,-0.6593839986157298,-0.2743327803318263,1.087377661694904
9,4678UM,19450806,0,1.497128269967546,-0.6661081965560787,-1.1013635563942854,1.9830535511993228,-0.19870849304561453
0,9400 VF,19050221,0,-0.8016683816506441,1.6119574625430166,-0.20522531374862035,0.3672305919894563,1.9446485297318967
326,4424 KA,19150923,1,-2.5012062467655007,-0.2856940512297452,0.6414683315463525,-0.7047917695986559,-0.2541904997162577
8,6887BY,19790317,0,0.7781066166263547,1.6017642940926642,-0.9908416615070472,1.3367362055625625,-1.7343811701449567
49,1606 YW,19090422,0,0.990942491715468,1.03665251868597,1.4677317179302694,-0.5122178253490167,0.7609583609341192
685,4315 DF,19320222,0,2.32824763411421,1.4759575494629402,0.7753786093749654,-1.29864934137985,-1.2231192168136988
272,7710XS,19121210,1,-1.1827373598055901,-0.06784234968987816,-0.0707664913936015,-0.5174774259433432,0.4438515879691164
68,1311 VX,19990516,1,0.25574709444329274,1.862906850089585,0.5861393606817915,-0.26658131192545576,0.4870680444124095
92,8594 LT,19970608,0,0.4400694206304688,-1.8616423190457208,0.8623873212143096,-0.2540819972972345,0.2695156462322919
9,1680GH,19550424,0,-0.2335766625672036,-0.7792913756910244,-1.0908958704178926,0.6675281407638924,-0.3256883926089217
43,4798WH,19320131,1,-1.2273676623873442,-1.0959781356820617,-1.799139051823171,-0.4775570791806544,-1.5504320993611935
8,1439YM,20030421,1,-0.3747130555180776,0.3849416197475597,-1.2030662969040682,0.9622136199187424,-1.3189956676024783
7,6825JX,19960824,1,-0.3797892701855807,-1.159137009962665,0.7830038377469634,-0.09981214616218673,-2.7692887592410056
2,2279NC,19150613,0,-0.9777475270461444,1.4276027154666746,0.19782187499488496,0.4820363765510605,1.1547489140220368
24,7353CK,20100818,0,0.5991844301900143,0.3936887739249337,-1.3684289992634902,0.9003309004230462,-0.2943631146796801
3,6751XL,19290228,1,1.1436765636081356,-0.0823236813089291,1.2522710907010042,-0.6858540295389676,-1.2479726124846091
89,2964 CZ,19510530,1,0.6336446952499037,1.5162535929615315,-0.4107918073378946,-1.7725432087318167,-0.3308179659232949
3,8426 FN,19260809,1,0.5106971900568684,0.07236453156294796,0.5726943787786231,-1.671688513237242,0.4615573223801949
583,6256QX,19220724,1,0.9257925635719532,2.3215956947244583,-0.8050537249000126,-0.3533999494680544,0.16823958051664084
813,5807WY,19351016,0,0.06650801267297944,-0.08948225224798258,-0.08349564233161241,-0.44811516402095775,0.8848468078274546
884,1531 TE,19690427,0,-0.7962130963474829,1.5787759896763998,1.6171822957658566,-0.19670296789612296,-0.4281054324016633
1,6323 MF,19271011,0,-0.21085853022255133,-0.11858699047477585,-0.11994303021148275,0.3097992846781934,0.5026767782726226
29,7819 GH,19870321,0,0.9208630555034868,0.7470363833871022,-0.6543591654666399,-0.4213112854632213,1.834070164322728
4,4867 PA,19320124,1,0.6136457466274348,-1.4793292589891969,0.3926256483491639,-1.8418186780098325,0.7646032209313512
10,1649 GS,19320722,0,-0.3849186644040032,-0.3102636273677273,-0.87560804404678,-0.5646892430794034,-0.08402428711199217
1,3572 XX,19420702,0,-0.8543828415240566,1.3129653542396376,-0.9297968623852936,-1.0729363668148746,0.6767262498645039
9,3977HH,19050103,0,0.9508724687268594,0.5341019673271045,-0.6845533770989944,0.631057867781114,-0.5812507388902945
23,2383 TH,19350820,0,-1.1826076535386465,0.9518497594490636,-0.4448731459140257,-0.7190232483507346,0.21651765568074435
513,3608CW,19080211,1,0.033439888978116984,-0.7316269542722683,-0.6309032735680187,-0.9513002673159674,-0.6136566397760153
3,1373UG,20120210,1,-1.0421163952414485,-0.13749478298788975,-0.6956894296906317,-1.0958282982695262,-0.4995561519194521
535,6424MP,19770921,0,-0.4569883402473795,2.3208866161753208,0.7371806238315891,-0.584700082301016,1.4910099470578533
3,7468 KS,19240720,0,0.1940568416545028,-0.9697062057484136,-0.4965439819831219,-0.313758918020475,-1.107933237916565
83,9864ZR,19801111,1,-0.7153846783004251,0.7090326449330129,0.09412580075720402,1.1476217389712946,1.4188871441664914
294,3853DS,19561220,1,0.09640190497705696,-1.3848027954425643,-0.5188461977441619,-0.4090891574018585,-0.014385520991440087
62,8039 IH,19250401,1,1.8759540176582519,-0.017746151664979767,0.16524192177690092,-0.2755188648598704,-0.5603596530925093
218,9221EC,19651220,1,-0.7613680196853129,-2.0029737814251862,-1.1975512051211965,-1.3990093125717653,0.24703607423026785
22,3758TJ,19300218,1,-0.2791878249157189,0.03290680747751782,-0.05369445931851241,-1.075295657178376,0.3572255490812628
2,5249ZS,19870412,0,0.7943668446985079,0.5489195096307855,-0.5551811266300405,1.7616773124445924,-1.0995476819958268
317,8000 OU,19770829,1,-0.3736205249568205,0.757344430972461,1.6038468489094173,-1.6914568529761356,0.16172705781640748
288,5284IM,20080528,1,-0.22458022362334346,0.4453800447673837,0.5374094597054546,-0.8263866399982128,0.3740497569357567
49,4044ST,19350409,0,0.6265797699284653,-1.3422053645362335,-0.9419069343683096,-2.3695049931336216,-1.093067924970923
39,9793 KQ,20160722,0,1.5501335713131117,-0.550897152117645,0.3959145524014456,-1.0581388845910356,0.9936468018378236
1,9903ZQ,19790510,0,-0.16433215110564678,-0.26111989967924376,-0.16576294129968108,-0.8077360093687803,-0.9845363152641992
45,6271MZ,20011102,1,-0.7273206640747324,-0.7501747288421423,0.4528562982135903,0.08525016649315542,0.4431098896565389
57,7207FO,19591030,1,0.0364179209670078,1.5326225995023666,-1.062862621154722,-0.4236940122972312,0.04014755025980905
1,7483SN,19530809,1,0.5896246619946346,1.5844422829313105,-0.20059503801367126,-0.4006701339138559,1.167054806465438
65,7489 QB,19700410,0,-0.3102799237830405,2.3772139278604434,0.4207498160056911,-0.711998550314827,-0.830301791196045
32,2166 PK,19410731,1,0.9745576381116896,-1.0637337054360927,0.33903022721938914,0.28004411773486604,1.0242218809639825
2,2947 EK,20110424,1,1.984410059726936,-0.24117017256031004,-0.24499881270533594,-0.2692253202609689,-0.4799709009932286
79,4259 XY,19651229,0,0.5085938874951657,0.8468171962400523,0.03734393891437949,0.6190299949920373,-1.0122662230684445
72,6215 KK,19581221,0,0.6865991180117064,0.391474222679856,0.7101471943207252,-0.3548096514377596,0.6376391987931721
18,6746DP,20180413,0,-0.260486739496478,-0.4079299208585481,0.3422613133014918,-0.19439247241433316,1.2695882213799523
56,3707SR,19780203,1,-0.9084015574580364,0.9107937306506521,0.9411459080698604,-0.6174228041611943,-0.4207471106142747
11,8107 GA,19101207,0,-0.3155379170359175,0.5497669147315419,0.8598978434274799,0.10754245599863624,0.9446212739607522
263,9971IW,19050224,0,0.5291030254387703,0.9913692414088272,0.03632948071515009,1.1226398511797493,-0.7509998807468837
14,2647 MR,19940803,1,-0.5862058959333366,-0.020729955693294333,-0.15450994301016788,0.36912843942252416,0.1171901754519051
688,6863XR,19721215,0,-0.4445312004851391,0.6670182805344637,-0.20102506448059165,0.7467678746469527,-0.998609585621316
791,2053 QU,19250722,0,1.5147091596313231,1.0530717593500154,1.0538634764351908,-0.08606559310585216,-0.4709605451627972
50,8641VU,19721220,1,-0.7139610726841981,0.95755065240363,-0.6685270986339905,0.2532414785702289,-0.40339785538621203
6,7027GJ,19821020,1,1.3438202323308797,0.8886692650302921,1.0997136520947637,1.0426962544324074,0.4138229578483635
47,9718 CU,19870219,1,1.647608547860706,0.4971175876785389,-0.2649591335593329,-0.7996350052184592,2.2136352664206607
91,6844 RX,19720629,0,1.059855337738676,-0.17663673205854247,2.0262946887291853,-2.021146501354716,0.5882315843793373
1,1949 IT,19651021,1,-1.8128345949523597,-0.7496428763915741,-0.4596224167501996,0.17517398667088346,-1.7317830613857632
560,2990 OV,20051203,0,1.0102832405234152,1.1561710677674442,0.264269019655592,-1.2095758104859569,1.0192074144361774
261,4890 NS,19341023,1,-1.4331111889965085,1.485521888971859,-0.4919661403130395,1.0969728544250463,-0.5972565984313165
98,1941 PP,19430321,0,0.4465896192226109,0.5469452720797221,0.27659761563239604,0.2376518070545445,1.2749492916461438
7,6625TC,19530715,0,-1.0289828158882943,0.3166581500297266,0.7566728501619518,-3.0511473569518524,0.7932344250660981
9,3814 BN,19150324,0,0.6737631809612642,0.19059667340496164,0.4188407295246898,-0.28356792150389115,-0.11130105108144643
58,9838 RK,19470827,1,0.26891264706765505,0.8359136153044721,-0.4145757703490354,0.26363339111578404,-0.7223871919805624
864,6930 PC,20160920,0,0.806868500331648,-0.05372411698662985,-0.4972651025736086,-1.075523020946337,1.318174652160707
613,3518 HY,19210810,1,0.12249919078876716,-1.456062213041049,0.8347929790139541,0.5215469636309549,0.00855294561777537
403,1475OF,19880113,1,1.5314012158938042,-0.033263613029993734,-0.7117173882056109,-0.5607656163444222,0.2020647393149236
563,4642 ZC,19330506,1,-1.6008827780314108,-0.5077654883616534,-1.6094239919854785,-1.182076093340884,0.6718104734609519
87,2922 JM,19770225,0,-0.6969067416761727,-1.433307848118104,0.2805858784425946,-0.6418669552996505,0.39396170445844253
10,1777 GO,19990330,1,-0.09735124023068056,-0.8674920933367143,-0.9846792349947416,-1.330821846527215,-0.5296695184857393
352,4279EV,19501108,1,1.0225041669304256,-1.5857728626347207,-0.7336880280514287,0.01417154045757761,0.2041659763354169
99,7192OK,19820519,1,-0.1448176843918566,0.7671025572486097,-0.5190006191281865,0.2709212302101205,0.8404364962173871
721,3684LO,19971127,0,-0.2461029883587961,-0.25252627366398256,-0.3996299658623274,0.7067958365595756,0.22068833202259192
584,3945 GT,20060919,0,0.21587507856619406,-0.2635689789719347,-0.5878045180584914,-1.2258640885371066,-0.5328048596312163
7,2709 AL,20120803,1,1.7398760501000636,0.38873945757012496,0.9371373635757873,-0.500165943080536,0.36609226958169855
467,5104HC,20060523,1,-0.3266767124697271,0.04022614168101397,-1.2514343160011958,-1.1819531148826496,0.17937069278689574
5,6592IE,19701128,0,-0.3186995371555889,0.28328327784951235,-2.2032609022649905,1.4226508280877548,-2.245399996688348
2,8496LN,19700316,0,0.8620691614002798,0.7463303339625079,-1.1754845668221303,-0.6160994315619595,0.9933821636643848
69,3312 KH,19620225,1,-0.385559191454048,-2.480711804076933,1.2537712232265366,-0.3220520304721848,0.8912483677781027
861,4561PE,20011222,0,-0.11514982218409632,-1.3711135953756302,-1.3908959065606012,0.37247493020880224,0.004898491325308946
8,6701NQ,19920203,0,0.6002681261954157,-0.2128357514446441,0.8150207752149758,-1.2986375971126278,0.4965976590416088
993,2976GL,20160303,0,0.1593170420309723,0.7481956804348978,0.3145574333044924,-2.164769295976469,1.3482006977799919
70,3560CY,19670127,1,-1.5209745265143757,0.2597540908616279,0.8059951762782386,-0.3034954953097368,0.4452309539470594
236,5576IX,20061019,1,-0.2419814731907109,1.33952801013012,0.34171591538590257,0.3675990584779669,-0.29771552404568075
9,2341 PP,19960603,1,0.5765472690029927,-0.16158594709623827,0.6433518808018732,0.6456976320900428,-0.6191696485979199
6,6376 BQ,19370425,1,0.16578932747716466,-0.755438787215437,-0.30236879022838314,-1.5642346220694503,-1.4893958817449156
55,9365 HV,20031113,1,1.1011574129444015,-0.34352851173783905,-0.8835417181648615,0.9603509995550484,0.10451120299483144
71,2721 RJ,20040118,0,0.7101938820053535,2.269932764359858,0.3550619254248655,-0.03215367307080199,-1.6492957251867373
14,7713IF,19530220,1,1.4137825628645202,0.3772052631520035,1.695533458366702,-0.037954787111797866,-0.7208003432029347
8,8856LG,19931025,0,2.2178554167422733,0.06929594523310179,0.7895670451571349,-0.3760542122399334,-1.393200660260559
20,2381EN,19410313,1,1.1800131407573078,0.5752039731597026,-0.8552988370097788,-1.5646843736920006,0.15158436291190122
52,8308 DG,19130802,1,-0.07708013444255915,-0.24806044710161404,-0.5333901506735858,0.2697560450831821,-1.0594642616776402
7,8440KU,19870524,0,-0.2260214358917383,-0.11532642602484905,0.4561777079045704,-0.035562099706470555,1.3304625846726177
85,9614OW,20000320,0,0.3454986492770018,-0.9981407721663564,-0.7066376369296054,-0.3487997674282963,0.012848092338741226
7,6908EU,19550326,0,0.1181268062356882,-2.068675046683055,0.8171959512869187,1.1089252289331957,-1.7506404163918752
27,1767 HV,19410915,1,-0.016689543206481264,0.022299676950042573,0.22508233762368496,-0.4018552561890593,-1.7904060064618856
3,1344 LD,19321029,0,1.3920682886095164,-1.1418259111878124,0.3060310543471846,2.3840228380379638,0.1935325106491664
67,7059EH,19871002,0,-0.7862720158259396,-1.377998404680197,2.026907806972495,-0.4420563373527831,-0.486513066897702
2,5745KP,19181028,1,0.9995627356416988,0.117636836469885,-0.7333835908309217,0.4685671404518663,1.7442205210005923
2,2478WW,20050514,1,0.5428323104937303,2.045729688578012,1.4940266068372818,0.2294551631120953,-0.22296981274706476
63,1878YB,20150505,1,-1.7489983667368367,0.026683923401174817,-0.10863039191817757,-0.2383688846721501,-1.3338133162097547
55,3996 PO,19890322,0,0.5474454473458881,0.3845066319021177,0.6774665426297323,-0.1907765504156023,-1.35368407073439
64,3130MZ,20160619,0,0.057959805947727726,1.7520920690763775,-1.0996855562329255,1.3415073904815549,1.0782453422869471
323,3375UY,20000511,0,0.3013512116879478,0.7458129118832336,1.042997286738899,-0.7209273986780251,-0.8158746566639777
0,2335SS,19600126,0,-1.3607213744626772,-0.5266257862332817,0.7135180343486653,-0.9925284790120991,-1.1963471606930296
47,6328 UX,19651211,1,1.6361389203633834,-0.9209916560087076,0.2430358447294912,-0.2456635449184272,0.3624813436211541
7,7504 OW,19420212,1,0.13978787821241628,-0.31245499256738274,0.44304038612783947,-1.5108309331463636,0.1963342735258986
3,2502GS,19861211,0,-1.6938603073984455,-0.1342541914457249,-0.18766754582201392,-0.5465478903828391,-0.6742278664640701
571,5695 XW,19380822,0,0.15809405597507215,-0.6232439866593428,0.3571194583438134,-1.7432772199033864,0.9002013358022167
5,3398WB,19440312,0,-1.7005059988900162,-1.2798276794259926,1.288777154691654,-1.267237019673237,0.3940999243751181
899,1403QD,19710702,0,0.9717191250016356,0.062284539621269674,-1.8096256905844976,0.6223346032535246,-0.29698755026850426
49,9426 VH,19830217,0,0.17644075990012142,-1.933165501753374,-1.012994809659206,1.0866913971296075,0.5362253364096855
735,6525JS,20111023,1,-0.3619536538290545,0.02843271143727495,-1.4706260415473098,-0.8605785332321529,-0.7563222669286889
52,8179MS,20101003,1,1.0690064034790399,0.9895752830967208,-0.2226993368405407,-0.5436587620185578,0.25707983649999305
7,2047XE,19150709,1,-0.5763703917432353,1.0490690673106429,0.3732258345914967,0.12425915476498435,0.5286167519499377
79,1683 MC,19970626,0,0.8198414237577445,0.09442161762280203,0.15731542924152228,-1.866369482132044,-0.5381323791272932
41,8728MR,19480331,0,0.20637070609493552,1.1421262477092282,-1.1502584943949898,0.15432493768441735,-1.5214956763257348
30,1079LE,19641129,1,-0.3051187967921661,-0.5300477228530786,-2.0214021078019355,1.2954531086003884,1.0733795296095097
972,1525 AL,19461023,0,-1.5990746257497923,1.7309327461282082,1.380445575518351,0.019226248215185444,-0.12587598424289045
292,7559 CK,19180704,1,0.5577732971610249,0.2791776645503523,-0.7475453031021951,-3.5180489397282098,0.19214329798090546
2,3989BW,19260312,1,-0.4740616942304846,-1.4498326800441073,-0.13471792464167925,-1.6666842846601115,0.8084621333850862
