housenum,zipcode,date_of_birth,sex,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,Target
876,7804 WJ,19680828,1,1.1377725594460004,-0.25015716152630035,0.9986970405052866,-0.5115514375738782,0.169458645000697,0.1732908832956139,-1.3682247652418356,1.8520871175236968,0.2047038860990845,0.834455973628055,-0.473321062980832,-0.1557856618981094,-2.139853085892323,0.03540869102210778,-0.04819417280126515,-0.2726614625835073,0.14118778496138357,0.3861167332817884,0.7860529623661067,1.4131480002470862,123.02061744373688
7,4575 AI,19651029,1,0.9494956938566829,-1.8193164344243167,-0.9174287399396324,-0.8500418621919922,1.5584633066009521,-0.8356975291722059,2.3360982182763954,-0.18608670043619838,0.6712259921645183,-0.11357458094650824,0.8824407767720266,-1.4223389242749656,0.8253096293548432,0.008267584669127566,1.1624948189234436,0.8886906218697678,0.5832746684221563,0.04166330485628265,0.16690534352117645,-0.937879267158529,-4.620324899762055
237,2971ZJ,19460201,1,-2.04127462259849,-0.16508876746697132,-0.7250330013942051,-3.2131410113598133,-0.43892767563465523,-0.5295082164564447,1.5990554591515547,-1.926247974878914,0.7522175016764969,-1.5972165842936004,0.0529924385990473,0.1324557853806537,0.8260519329353057,-1.1180575581976238,-1.3868550861883069,0.25322395228439704,1.117782088251512,-1.6976978616002856,0.5706824599144075,-1.0002788135163807,-257.31612419711047
37,6939 ZB,19510514,1,0.4462037018635391,0.1880931332105999,-1.3704718717891888,1.2768716454690305,0.11993738595198045,0.9693017124347002,1.4284569555786506,-0.3203229050796739,-2.1412361407842826,-0.8202577769209489,-1.2505128592502945,-0.5293519264194733,-0.7831932103917132,-0.630264922439596,-0.8764789851277786,2.056012380719174,0.4965127285578426,0.756310548149235,-0.8410828326963871,0.39239589703008604,-23.465649287870917
823,1586 JB,19661221,0,-0.9504124509335719,2.191288618082117,2.316934613791031,-0.5446223624833655,-1.7580340231979203,-1.9092441200572003,-1.0233612830712575,-0.11558511446934905,0.5744186944874009,-1.8693632769176622,0.7556070108691909,-1.5609567219594123,0.6988789416111316,0.19514522151675762,-0.7822016780111192,-0.19033143243627343,0.7200458264976596,-0.5729396863234806,-0.5388386735933945,-1.219340310517753,-85.89192282409773
0,8561 WU,19620215,0,0.5939274863175411,1.0427548404978757,0.5566844309685276,1.373118129413938,0.36965887673676673,-0.9718185647774298,-0.8260424819891182,0.4919358374862415,-0.8487159942409713,-0.2534696125404285,-0.31861760294667446,0.6977162392438719,-1.2436441841661532,-1.6802017226676462,-0.9778477124343276,-1.1677778698775323,0.40310462715204487,-1.007895047410943,-1.0720003242202683,0.20962499174402577,-8.46073772115487
8,7916 CR,19921025,1,0.728558680400238,-1.9183797951317583,0.3367711740904826,-2.083534061454167,-0.752005253726919,2.197380131750772,-0.9359863735047593,-1.5142042994169889,0.3278425722297913,0.0804982637784273,1.5562395616176266,0.6797771316735548,0.28825686516014304,-1.4411963327397492,0.18461849881157152,-1.3250033555581011,0.4806786155443352,-0.5149532961317891,0.6422973217839633,0.4726054018167719,-164.5755398504819
40,4600 BW,19501217,0,-0.7936660906989464,0.5408358508058444,-0.06698687109828323,0.7508403143502903,0.0803408385457537,-1.6012238179418474,-0.10012777013907088,0.29302172144536487,0.21426787965084623,0.2592094553154732,-0.7503753178823561,1.5107887165608895,-0.4558581560589138,0.23880719398069397,-1.736143028368575,-2.132552958642507,1.47019239355651,0.03161797639698053,-1.0827589805964934,-0.7400523899777803,7.1387088252069795
19,3623WK,19470626,0,-0.6061839467558682,-0.3655432428129721,-1.9699336665985638,-0.739391095172457,0.2773540446173688,0.8196498591890227,-0.3037780003529473,0.9421941602455715,-0.4172374996859749,0.42872656374465984,-0.3221815283805609,-1.3504544438177812,1.0210338802963588,-0.6144511341047251,0.9181765791443384,-0.5167946721299971,1.2753475324371304,-0.46971958581711387,0.7710998551106159,-0.8606158753884053,-284.10278386083183
0,7099 XB,19570429,0,1.3034400158415123,-1.153622298100955,0.4270775895905832,-0.9707088740411555,-0.8949204963426378,-0.4071258449106678,-2.1372385044241815,-1.0519851663942201,0.05647657793354711,-1.1139625384575957,0.5511597224674337,-1.8034462214658875,0.1543934194838558,1.1977934965136967,-1.0623737860083018,-1.0414862152986326,0.6461965328689288,-1.2623483287335924,1.4626593015025153,0.19597937651020111,-253.40034264182495
57,4394 GE,19510402,1,0.9245349709888875,-0.2708403052382694,-0.5840677679737183,0.2515448866272233,-0.26253574666665136,0.8256149397971555,-0.13957032388449364,-0.35068621586415366,0.006035876966701497,-0.5413892284485582,-0.09001033778212304,-0.15127592480735608,-0.377234244967636,-0.8257121762340929,2.951526893264791,0.7657006334297914,-0.15868939925270462,1.0491256378992042,0.46064705327726446,-0.06820077828270549,-40.70816899473543
5,7216HB,19750612,0,-0.10222244618730568,-0.04229926858671863,1.3221847136594218,0.537327741791476,1.0179384813965928,-1.0264074599296955,1.958316521648246,0.8184753759882063,0.04243536498172488,0.7607495193366486,-1.6625907258248125,-2.5104943982126735,-0.05894669235040569,-0.5439811704970439,0.37582212293495915,1.3642372224888433,2.446078952724632,0.591158679258802,0.9135379914334325,0.775459375966929,323.4128833820999
611,1405QY,19530417,1,-1.5259267842561035,-0.10898776454413363,-2.6179218549848255,0.4417800023615063,1.1676600873083895,-0.372923605561055,-0.3609691882592582,0.13451241620757926,2.476341957023445,1.181075608852489,-0.17614479531264837,0.46145106276204156,0.9591624261305931,-0.4990341416776566,2.6158902419862162,-0.9428409892757225,-0.12280675661779976,-0.7820670529773539,-0.24871294323644788,0.6460214579624688,165.25422269132784
15,7487 UG,19061111,1,-0.010999173974262673,-0.2448457314279453,1.0409799730947213,-1.674732685801524,-0.9085308829746235,0.35113391967159496,0.014086293106742403,-0.5335088901962236,1.7347639975739133,0.1556303919301431,-0.7125941168611271,-0.6797890969614294,-1.2089130784630147,-0.6497656500509784,-0.6725342945734248,-1.3467176043676279,1.610465033861832,-0.17670341976013795,-0.11958110123716881,0.07190169708400779,8.500143256045895
940,5804 HY,19560228,0,-0.9270030272391634,0.2559717447593158,0.8769563498513383,-1.0181618997256798,-1.5124711278274292,-0.8434831448283995,-0.18212434754725115,-0.39883242326946705,-0.92704702437399,0.3779969998266675,-0.07568920686435383,-1.2853691161944507,0.46397596265773605,1.422397347635534,0.5668430375684722,-0.7405530073354158,-2.187802893733152,1.2130901818271242,-0.5460870259941247,0.33987593698971924,-188.43214855084054
4,3790ZQ,19670510,1,-0.3289292806346174,2.287581277566029,-1.2633856593146506,1.2845817078081714,-1.2432231962313416,0.9669305815071483,-0.06127360575137869,1.9310432412616814,-0.621950596656471,0.9994278196939588,0.10908805761713103,-1.4358791134817195,1.8067106977637784,0.6570589829241822,0.03471573438228669,-0.1816293057777927,-1.5681676968432325,-0.2225952114403501,0.9937580375239292,-0.7814011502262892,-129.62956716674125
253,4093SQ,19240208,0,0.07214544613150642,0.7333425489009826,-0.45071401998919886,1.5048305519486458,-0.37232684400838173,-0.29804723808216577,-1.3518322951057244,0.3648614673620182,-0.01298842371601014,0.8824046045536643,-0.19241138000490468,0.6667141097201796,-2.6486014523053765,1.2333759774518644,-1.1553549910175231,-0.8255297069093249,-0.2576460534844326,0.3525086754200182,0.15682884896242294,-0.6781942874228716,5.271920564288919
15,8212FJ,19201113,1,1.6491434058989758,0.5092667877513694,-0.5278940082894217,-0.226207578591851,1.3079128630970207,-1.010347240958877,-0.605805881352797,-0.1237182009020256,-0.5878178979376385,-0.3671196321140025,-0.3077554147545663,-0.4024744952950381,-0.7589892447671767,-0.44983276539333505,-0.9004110683638881,1.261389110637276,0.73052296844599,0.2772130130145776,-0.1498655873213731,0.14075372365791253,-41.70311158759582
50,3870CC,19210520,0,-1.8602602025483836,-2.0069392211699517,0.3936998607149857,0.9655252184972744,0.784831594900869,0.192308732516173,2.447528162978661,-1.6086209629519979,-0.16972638979905644,-0.4522232083120751,-0.4577515284558951,-0.8130886245044494,3.0577583767076955,0.022903407602462292,0.5111182126133006,0.7800946103681103,-1.13405622007411,-1.3138664619833138,-1.4477659847724202,-0.4966756866083317,149.23459796509084
3,5910OU,19100418,1,0.3368351241330163,0.4572623285716063,0.7456646630629985,-0.7932226277153679,-0.9239019518854478,-0.2308626609314891,1.909473208037023,-0.3099816191844003,1.1304503008426008,0.999123962232638,1.2076699431888713,-1.3310669073062402,1.290201652874538,0.37031473965079664,-0.5202792550370182,-1.1739930624728019,-0.3024179725326059,-0.6898265973317829,-0.6991170815803924,-0.232430361570729,83.685400996769
9,7434 RY,19330512,0,-2.091665549834945,1.6294338079193114,0.8010074653338067,0.6633525056591816,-0.2755560133262486,-0.17312886984278267,1.2117494634575234,-1.890032053549896,-0.18405764125214638,-1.2246465365094503,1.481851308069488,1.431896766426599,0.9667451932025577,0.6896593893273946,-0.5158511731157819,0.8594782139501578,-0.9113527712135059,0.3127038179939566,-0.465833452949484,0.6015888641455039,160.1113116473404
0,5458 YG,19981005,1,1.2437998915793642,0.09871768937765107,1.033727459609692,-0.2525219039760032,-0.3817445841919361,-0.4058147783551437,-0.4373497767225955,2.437671008854281,0.9364384231684554,-0.05725311725806402,0.8140439214349765,-0.8756472838726925,0.6454578849215828,-1.5487490403314401,-0.46914501700381234,-0.5873734910784348,1.312947664784124,-0.5895812093273608,-0.6531417998749074,-0.5426656614557813,14.30125743957462
2,9821 WZ,19080807,0,0.4962865905011627,-0.4453305108232038,1.1216484502457784,-0.4700158513099742,0.5466211553345444,0.5823600512813201,-0.8377062943112591,-0.4105498847027302,-0.5498863295099662,-0.9952876592290285,-0.7025278183317172,0.16861905975692038,-1.8880922674398195,-0.4171810055693482,-2.220843196674835,-0.7347395497275103,-0.8155209514169133,1.003536456069205,-0.34663657360378763,-2.1618486244309265,-258.6054786516925
9,9304WN,19320311,1,-1.804233801253858,1.2351072642436638,-0.8935034299140022,-0.6680431981482784,-1.149027563067884,0.884165882128014,0.25889446195189153,-0.2971902976527852,-0.17711748425143892,-1.1244537846869518,-1.9341815432432252,-1.141720011366852,-0.08010140358522283,-0.004972609764177451,0.39257792016825854,-0.9446174554042335,1.370616234756309,-0.3200614734601293,-0.3679406380056801,0.9652223180346834,-202.00933054524006
372,9714LJ,19391105,0,-0.03688224341568384,0.2834890311387145,-1.5054461721389658,0.42570467147221314,-0.6662633471282898,-0.050147634950246746,-1.8675806150580567,-0.13965068906251277,0.97756043156146,-1.0749282852237418,-0.6418743958413657,0.45163543819403634,0.19891362637255977,-0.6093622086973474,0.2716822744676196,1.3864978038320803,-0.49428342411069104,-2.317254714079235,-0.46664483468774265,0.869138146396899,49.825176576372684
8,4537FX,19440411,1,-0.5959890309578014,-0.04692775443796791,-1.036380302455011,1.3968387724131612,-0.7697572665792264,2.8583599087460967,-0.7372731082374455,-1.9805364214372088,-1.6035435341926454,-1.8030076566177187,-0.3185763584144893,-0.2117986722586545,-0.17947413081283387,1.5540041833198017,0.9901454288953357,-0.5483570558785748,1.4260618525597195,-0.525194548922627,1.378663687162915,0.9104593621698749,-110.09391507379601
77,2893KA,19090501,1,-0.17916352087721937,-0.7192287162879969,-1.4298308643773339,-0.11444952065460468,-0.7497228847745947,-1.383037146969149,-0.1974969378919852,-0.051834183890562706,-0.9154141285178087,-0.8438478434719469,-0.38535763574307735,-0.1523883195422464,-0.10362720653077785,1.509528816148125,-1.298059712261419,0.9332863992838738,0.3407158496258335,0.004844275316213169,-0.12732651136205192,0.016261444553338753,-143.30798620126592
44,2058DX,19641101,1,-0.7025709054222296,1.1228138492542998,0.9803465308575798,-0.8022190383836284,-1.165515917574888,0.2238761035715613,1.4946768953115541,-0.30698660785509985,-0.06234610709463454,0.19754841300259687,1.215537681816132,0.49040986968330347,0.5955157412023595,0.40751664933835124,-0.7590470202539652,-1.4971810126863945,-1.6069665990077588,-1.5682398177621693,-0.04272049014397029,0.40227973348744034,-54.6534499416767
2,6612LK,19260626,1,-2.0367031646766893,-0.052685808466544914,0.19515821649856083,0.5785390512142665,1.3427192032662487,0.040830047801758855,-0.511164020683172,0.5559336663133576,-1.3805057086676962,0.009887300914443299,-0.689052827301034,-1.5831452849227199,1.2477353832926843,0.576232161941245,0.6544574452683203,1.5048425895942654,0.7703305386507474,-1.5014944196974784,1.5120212184132553,1.2518274715822242,33.679536570413134
9,7100MI,20050127,1,0.13366934490924082,-0.08290833990914083,0.09131214012143977,1.3514779429075012,0.27610433689841796,0.2542578882063004,-0.742732611283782,-1.5294665424550233,1.5731546683077908,0.056913288810154714,1.3722038710009183,-1.955901741682117,-0.8806929335580979,0.42895240102460025,0.12030974816189637,-0.9521768455792184,-0.12422724164875106,0.06303672483445902,1.4011708266800584,0.4659063915078795,136.4172672323803
252,3933QV,19690609,1,-0.6543508498138463,-0.12956035948632766,2.5025118969803777,1.168684668128008,0.35662548679812983,-1.7290726755810635,0.2227340845645774,-0.6759047928919517,0.1292762562328746,0.020382696511232642,0.7298071615255468,-0.777934363899387,-0.6135825476659759,-1.29356300547116,0.555606201652791,-0.28309794820359824,1.0201412553906442,-0.4637614421321783,0.05383560541370002,-1.526126211623027,117.00559828119017
1,3622WY,19151026,0,1.66216561970559,0.9923341256115258,-0.6328454283223628,0.9728855679055445,0.8138356670154828,-0.5494991378128478,-0.34601247113699224,0.4975234666410414,0.31700562987428305,-0.20758784427239643,-1.854082870811754,0.7484238012748542,0.6672385900276058,1.4241851778838588,-0.15528973528733414,0.05543364114066526,0.9442002167014502,1.5133325999900957,-0.8926911631325459,1.3341059079971067,166.9144161421114
7,9390EM,19560816,0,-2.0252801398588245,-0.17835161197646976,0.38358038885637413,-0.9663919567071025,0.8368670703008555,0.26212562295944886,0.5366180000085604,-0.912773372363674,-1.4863974712835208,-0.6265173155510101,-0.1413453771667464,1.366773586047636,-0.7293651313195362,0.7159146683396361,-0.30593814551903314,-1.9025705075078472,-0.8245479137894319,0.07164502856407448,0.0016259806462208951,-0.030264977879998017,-211.15911057190857
961,3560 NQ,19501122,1,0.2556301194911466,-0.5673120333821138,-0.5750925574748699,0.2860353754464595,0.42228716179806663,0.26259250949385216,0.8544160994893663,0.4573680898742922,1.725008737322663,-1.5838077817636596,-1.431684898235242,-0.12569364244030848,-1.0087371906581277,-0.005816158554968974,-1.9118146891127146,0.36336710365637725,0.4771627806818939,0.19226938523448084,0.05247503152474314,-1.2765194696985749,28.823247252186583
10,7957 ON,19540630,1,0.12460106389412723,-0.4537116818098639,2.7645414852801595,-0.6398097128905937,-0.2113919754938833,1.1475486329701727,0.10678139072714976,-0.728709882135941,0.7765659366370496,0.26453618418937863,0.6584527451945049,1.0067474447462132,-0.21969959322737154,0.7980609005914598,1.209596930528342,0.02508066414361149,0.48808540401464295,-0.6456446727463919,0.8209017464609266,0.023522778037648854,250.1077088656845
4,1455ZO,20011009,1,1.0661316222224755,-0.6178695951738488,-0.6205375912303158,0.6704733485709023,0.47996393779858293,0.5123497393266243,0.33405428302722906,1.764656811908467,-0.9579527814632965,-1.0937325346573636,-0.36994316078939216,-0.3837071938222772,1.2243187152461894,0.8222287313036742,0.6971805652401473,-0.4917702413780248,0.10360253640802432,0.1962499665986542,-0.3435287729779966,0.04154106402403966,-136.05653498687406
7,2250SW,19460603,0,-1.1116783844504685,-2.130627800443772,0.35942938056502477,-1.4366780692644276,-0.9215974793757332,-0.5824796523386265,0.5227757201798755,-0.7585435101590129,2.504388540033227,0.4220230596227353,1.2650607557286784,0.08281566277814943,-1.376476534573236,1.203292135130125,-0.3199871028222901,2.4147152654754143,1.3109375726901094,1.7192208315084765,-0.004567138069770369,0.9690629189073318,316.79098008007264
9,2514VE,19471031,1,1.9673498309216273,0.23775681029071088,0.22125869659424907,1.0107543755125303,0.9502792769227263,0.8616981391574607,-0.42701318696904983,-1.3595680161456765,-1.5895926797144861,-0.9763475311973849,0.5063455577343099,0.19165005212784803,0.3265507267309207,-0.5872999504832244,1.0744172347666363,-0.15159279244750548,-1.3491969056106168,1.372702937976838,-1.307827814879894,0.32697369909365903,-88.05095131284399
4,6748 SL,19731005,0,-0.6856203324533005,-1.1125243352990943,-1.634105840736665,0.840089608458954,-0.004661477504259767,-0.5898354097845189,-1.184282784255753,1.179090051360381,0.4202025348643719,1.0882936595144534,1.0729977976573466,-0.8623494287331659,-2.138110083746055,1.51443243350443,0.9035551672445583,-1.814665972594479,0.1724861894177036,0.006919244726815375,1.0864569792289427,-1.6105577182230613,-132.6333195412017
838,9770BQ,19220326,0,-1.4746758681329792,0.40712827031078386,1.2267349866283679,1.4984539160073795,1.5995385104464706,1.4875302075502619,0.5105319565633761,-0.22618391662847703,1.0252279614324935,0.5901879504912148,-1.2497017828444765,0.35917023721156943,-0.2145139557006957,0.8706591181946864,0.7565695071217441,0.36639670785045947,-0.015252195455368428,-1.112628959354013,2.3985601076856327,-0.36489840590690065,350.1166350815051
408,2284UK,19260823,0,0.034997645429928816,1.3300940319885517,-1.2273461012120612,-1.0276615199669248,0.23160428090850047,1.4724181723206422,0.3266204326778479,-0.9642319906670884,1.568489588485712,-1.3896045187234227,-0.8843499903893872,-0.036780142731824936,-1.6767794285539315,-0.8570537696130878,-0.6758246760032515,-2.104871126475234,2.25118648023228,-1.3088062557124651,0.5588150867403225,-1.3914746815300683,-210.44800993544445
946,5064 GE,20080219,1,0.4422361756820293,1.0494675668474622,0.1411590005613237,1.5125899718200302,1.1493571230726554,-1.0522347965719256,-0.4855393509904874,-0.1851491434784776,-1.7935981277313795,1.2258133088530079,0.7605249991409806,-0.9833950164182338,-1.1140794540222203,-1.2032717188717394,0.8033400359190243,-1.381461699214079,-0.8727576923938032,-1.1496329330536121,-0.22093778020714933,-0.015591237414496617,-47.585334627008905
8,5834RZ,19730914,0,-0.70160929442324,-1.419174034562708,-0.5184189176226238,0.8360582125236368,0.13248068226031984,-0.10163061720609307,1.6136554616509047,1.2740303226254541,-0.13058958886508792,-1.531375217049192,-0.8717117134918826,0.749054860368114,1.0558460174337385,1.1985567113156261,-1.1504613793765797,-1.387985339924024,-0.06603638549102579,1.1631194124404518,0.8106307730494242,3.1451271862473975,170.17546501677793
0,7499 LF,20110414,0,0.35210217115100073,-0.022475880274419303,0.43003940520455025,1.2610656759532402,-0.37670492109012754,-1.5882144493107608,0.6585526208447153,1.877964643494216,0.4835812574899479,-0.6713694825223837,3.114527352258346,0.025244148393934674,-1.9593104338759695,-1.9167738949201332,-0.4059153392347396,0.6662595529306734,0.2512767412957248,0.13778808462186926,-0.6336699346017871,0.6309580924497005,224.26614850164606
56,4890SU,20131002,1,0.7592689587574134,-0.2452756091307159,0.6545962981645397,-0.9315899865181758,-0.5774308550967233,3.178652598781924,-0.30061498309329066,-0.5844853069632285,-0.31763298409400237,-1.2338996146572587,1.669999458245809,-1.1615863518089604,-0.8476690387195494,0.9093523478044002,0.9763065322061998,0.42629543857985314,-1.4553730570935377,-0.6801426460719225,0.17645436251690438,-0.5776320826112584,-199.3561706601015
238,5592 ZO,19480731,0,0.2304487041716503,-1.2660951053086822,-0.8900419896935996,-0.5834136683611979,-0.0608325019247965,-0.02408555312081179,-0.026146719728750507,0.5899381705305009,0.8246802198801715,0.11633329029635267,-0.7450157400524452,-0.272199887915091,-1.5111747625691256,-0.5212269153956764,0.12199854280584777,-0.33859211250760446,-0.6659098680602271,0.7776040269814205,-1.1357684726859876,0.08435738732293781,-30.643668407225686
97,4965 OL,19420901,1,-2.4246381237674686,0.24260259515732222,-0.6509801448448925,-0.2971594076649313,0.04834597638757463,2.011903316790145,-0.5457573102720668,2.1946099076856598,1.6430544117166135,-0.1862936369382976,-0.13817091673622683,0.1405289178007331,-1.0506884468378133,-0.3738371916004333,-0.03293779030633817,1.815514644592609,-1.3057894384386033,0.0015479589251928196,-1.274040189829652,0.8643771322993061,167.593844230808
890,4258IT,19921025,0,-0.832196679231842,-0.3602169004348572,-0.5734358930392327,-0.0035825910719414896,0.46134274873089215,0.5050496905990608,0.12748045647580206,-1.5145570827048327,0.1506136702532246,0.10766551490890303,-0.2040738692514284,-0.4335899018773964,-1.4717671113535498,0.5419304520166127,-0.514953383124467,-1.473636250196459,0.23592575466677726,0.2092737092204244,1.7842011188006144,1.071384357995051,2.0905677775706266
53,8409 UX,19401224,1,0.28228588898944,-0.5230356797326706,0.8785236933239259,-0.590442608830247,-0.42230957479132447,-0.1899144756162776,0.6416863443724796,-0.9678401722052061,1.0194308761979807,-0.7393708278610943,-0.3760695307276194,-0.9355377317792933,0.1981434546414273,0.6145712949216897,-1.161529031279572,-0.10410569151420633,0.16050807120691282,-0.6956249593255791,-0.5914141721597161,1.0295594729772264,65.93370703208448
0,4884RB,19370309,1,-0.36920891273311035,1.4549251457459538,1.5792264715686801,2.101896670157267,-0.05041458016701756,0.5803257101153274,0.03746287993705337,-0.7754418578383885,-0.18395567418063324,0.163520884797732,1.1785149600514113,-1.184138382110225,0.9810260652837903,-0.5284899730050975,0.8126761589164027,1.3840791181360697,2.1173723179937816,0.03870659998494153,-0.307336646423669,-0.6631561997247247,253.9658044884598
95,2204JQ,20100206,1,-0.6263656934671952,-0.3721111282817971,-0.9745656685413785,1.0277655125670364,-1.203921944761599,0.431398573535645,0.45277375113756513,-0.6046608564684784,2.3462901971964345,0.9255792855043639,1.4516100497845592,-0.25334280816875765,-0.48131017677680127,0.578593049596919,0.20110855212370324,-0.467560314970736,0.052818792972600066,-1.048097782016878,2.4735687417679375,0.4677391493363955,300.2260071616212
