housenum,zipcode,date_of_birth,sex,var1,var2,var3,var4,var5
19,3623WK,19470626,0,-0.6061839467558682,-0.3655432428129721,-1.969933666598564,-0.739391095172457,0.2773540446173688
0,7099 XB,19570429,0,1.3034400158415125,-1.153622298100955,0.4270775895905832,-0.9707088740411556,-0.8949204963426378
57,4394 GE,19510402,1,0.9245349709888876,-0.2708403052382694,-0.5840677679737183,0.2515448866272233,-0.26253574666665136
5,7216HB,19750612,0,-0.10222244618730568,-0.04229926858671863,1.3221847136594218,0.537327741791476,1.0179384813965928
611,1405QY,19530417,1,-1.5259267842561035,-0.10898776454413364,-2.617921854984825,0.4417800023615063,1.1676600873083895
15,7487 UG,19061111,1,-0.010999173974262672,-0.2448457314279453,1.0409799730947211,-1.6747326858015241,-0.9085308829746236
940,5804 HY,19560228,0,-0.9270030272391634,0.2559717447593158,0.8769563498513383,-1.0181618997256798,-1.5124711278274292
4,3790ZQ,19670510,1,-0.3289292806346174,2.2875812775660296,-1.2633856593146506,1.2845817078081714,-1.2432231962313416
253,4093SQ,19240208,0,0.07214544613150642,0.7333425489009826,-0.4507140199891989,1.5048305519486458,-0.3723268440083817
15,8212FJ,19201113,1,1.6491434058989758,0.5092667877513694,-0.5278940082894217,-0.226207578591851,1.3079128630970207
50,3870CC,19210520,0,-1.860260202548384,-2.006939221169952,0.3936998607149857,0.9655252184972744,0.784831594900869
3,5910OU,19100418,1,0.3368351241330163,0.4572623285716063,0.7456646630629985,-0.7932226277153679,-0.9239019518854478
9,7434 RY,19330512,0,-2.091665549834945,1.6294338079193114,0.8010074653338067,0.6633525056591816,-0.2755560133262486
0,5458 YG,19981005,1,1.2437998915793642,0.09871768937765107,1.033727459609692,-0.2525219039760032,-0.3817445841919361
2,9821 WZ,19080807,0,0.4962865905011627,-0.4453305108232038,1.1216484502457784,-0.4700158513099742,0.5466211553345444
9,9304WN,19320311,1,-1.8042338012538581,1.2351072642436638,-0.8935034299140022,-0.6680431981482784,-1.149027563067884
372,9714LJ,19391105,0,-0.03688224341568384,0.2834890311387145,-1.5054461721389658,0.4257046714722131,-0.6662633471282898
8,4537FX,19440411,1,-0.5959890309578014,-0.046927754437967914,-1.0363803024550111,1.3968387724131612,-0.7697572665792264
77,2893KA,19090501,1,-0.17916352087721935,-0.7192287162879969,-1.429830864377334,-0.11444952065460468,-0.7497228847745947
44,2058DX,19641101,1,-0.7025709054222296,1.1228138492542998,0.9803465308575798,-0.8022190383836284,-1.165515917574888
2,6612LK,19260626,1,-2.0367031646766893,-0.052685808466544914,0.19515821649856085,0.5785390512142665,1.3427192032662487
9,7100MI,20050127,1,0.13366934490924082,-0.08290833990914083,0.09131214012143976,1.3514779429075012,0.276104336898418
252,3933QV,19690609,1,-0.6543508498138463,-0.12956035948632766,2.5025118969803777,1.168684668128008,0.35662548679812983
1,3622WY,19151026,0,1.66216561970559,0.9923341256115258,-0.6328454283223628,0.9728855679055444,0.8138356670154828
7,9390EM,19560816,0,-2.0252801398588245,-0.17835161197646976,0.3835803888563741,-0.9663919567071024,0.8368670703008555
961,3560 NQ,19501122,1,0.2556301194911466,-0.5673120333821138,-0.5750925574748699,0.2860353754464595,0.4222871617980665
10,7957 ON,19540630,1,0.12460106389412726,-0.4537116818098639,2.7645414852801595,-0.6398097128905937,-0.2113919754938833
4,1455ZO,20011009,1,1.0661316222224757,-0.6178695951738488,-0.6205375912303158,0.6704733485709023,0.4799639377985829
7,2250SW,19460603,0,-1.1116783844504683,-2.130627800443772,0.3594293805650248,-1.4366780692644276,-0.9215974793757332
9,2514VE,19471031,1,1.9673498309216275,0.2377568102907109,0.22125869659424907,1.0107543755125303,0.9502792769227264
4,6748 SL,19731005,0,-0.6856203324533005,-1.1125243352990943,-1.634105840736665,0.8400896084589541,-0.004661477504259767
838,9770BQ,19220326,0,-1.4746758681329792,0.4071282703107839,1.226734986628368,1.4984539160073795,1.5995385104464706
408,2284UK,19260823,0,0.034997645429928816,1.3300940319885517,-1.2273461012120612,-1.0276615199669248,0.2316042809085005
946,5064 GE,20080219,1,0.4422361756820293,1.0494675668474622,0.1411590005613237,1.5125899718200302,1.1493571230726554
8,5834RZ,19730914,0,-0.7016092944232399,-1.4191740345627082,-0.5184189176226238,0.8360582125236368,0.13248068226031984
0,7499 LF,20110414,0,0.35210217115100073,-0.022475880274419303,0.4300394052045503,1.2610656759532402,-0.3767049210901275
56,4890SU,20131002,1,0.7592689587574134,-0.2452756091307159,0.6545962981645397,-0.9315899865181758,-0.5774308550967233
238,5592 ZO,19480731,0,0.2304487041716503,-1.2660951053086822,-0.8900419896935996,-0.5834136683611979,-0.0608325019247965
97,4965 OL,19420901,1,-2.424638123767469,0.24260259515732224,-0.6509801448448925,-0.2971594076649313,0.04834597638757463
890,4258IT,19921025,0,-0.832196679231842,-0.3602169004348572,-0.5734358930392327,-0.0035825910719414896,0.4613427487308922
53,8409 UX,19401224,1,0.28228588898944,-0.5230356797326706,0.8785236933239259,-0.5904426088302471,-0.4223095747913245
0,4884RB,19370309,1,-0.3692089127331104,1.4549251457459538,1.57922647156868,2.101896670157267,-0.05041458016701756
95,2204JQ,20100206,1,-0.6263656934671952,-0.3721111282817971,-0.9745656685413784,1.0277655125670364,-1.2039219447615992
89,9194NN,19960416,1,-0.6172144871527233,-1.1813889503506436,-0.30597603726455674,-0.9054611099274804,-1.69084525313817
14,1530RW,19930920,1,0.07150884063631223,0.15279432324599845,1.0650721213822796,1.1611011722679776,0.20058301920265925
4,3237LN,19241130,1,1.0714937054150948,-0.9641576645714351,0.2850649989690954,0.614113945814179,-1.4566094427733207
29,2074HT,19820521,0,-0.4117218948987969,-0.4426120210281304,0.4764287427090652,-0.10303977790261433,0.06732524802314069
87,5413 YM,19980218,0,0.2512800997530933,0.2427125472548235,-1.4836565155704915,-0.15573163868919224,-0.531398285315758
4,1403 XI,19380712,0,-1.534985422482001,-0.2923170893905814,0.7097264858666072,-0.4966595978305065,-1.8447649636270709
275,4295 PK,20021123,0,-0.7961481097326252,0.11053061670707026,1.078295052438497,-0.5109678954694423,0.4631812677005908
86,6936 EU,19370115,0,-0.4248714542346681,-0.2915473022284011,-1.942034897596772,2.2335340601364098,1.2211813895031325
44,2477 AR,19070827,0,-1.0531986794712538,-0.08637135683159182,-1.0476219575649297,1.8506630913693058,-0.4365715492359549
3,5171 MU,19590208,0,-0.6782538183032512,1.9920338810344231,-1.4134719969513916,-1.6512698269816648,-0.6343181306367169
2,7192 EJ,19950124,0,1.4076576315555522,0.4911982140426631,-1.3328251737922776,-1.0816127158729438,0.28409682707779765
912,4901 SG,19320829,1,-0.8950700665183002,-0.5797515296956492,-1.2736154524330692,0.8646603517257555,-1.7329110654564164
27,9141XH,19770722,1,-1.0795738516535796,0.7198972826223965,-0.7150290651974416,0.6395534956781229,0.14407894652444234
2,3312BR,19630731,1,-0.5327948075698885,-0.01216256931468202,-0.5471295205494414,-1.9423133024798311,-0.936745382605364
9,3654 WJ,19510810,1,-0.039613733808756185,1.4352343540239845,-0.8739562550944987,1.4524955039831433,1.1548190127693598
39,6469 RY,19890209,1,0.7938587530971228,0.7543356935019208,0.6193190197249578,-1.6206290854391978,2.2314693494753706
6,2178 ZZ,19691010,1,0.292826608272974,-2.3518010710392154,-0.4836430368654182,-0.9640648063752704,1.563153938772326
90,9169 SS,19920302,1,-0.7509133700859277,2.564811545519232,0.03056195871501018,0.10363361265879413,-1.4511092971394017
83,6804DM,19150131,1,-1.484496674050907,-0.2511210873715838,0.22480469019394975,-2.14536286317534,1.0622013429202302
32,5746WQ,19721227,1,-1.3534259677882692,-2.4114407300800464,-0.02811240877542186,-0.3751342177283447,2.3960590491413503
12,6172 SP,19530321,0,-1.0747029043269238,-0.02334700912408219,0.5015416891640495,-1.1768155464213872,-1.3249671078265102
6,5130 HF,19860331,1,0.011479421172557595,-1.7006096215622546,1.170681291364979,-0.9351043904059364,-0.08629470735934226
5,8807 HH,20130924,1,-0.34209041663398865,1.0043624232597723,-0.3717372640483648,1.0814002334933686,-1.2340164692078253
114,8089RO,19920113,1,-0.19550021994924144,1.9036648212948053,0.1533638876955091,1.8452127427473484,0.5335162332678578
45,3699 ZN,19210114,1,0.2543357716537657,-0.5102946583358321,1.428826716037109,-1.2841735177325302,0.34062669811064883
2,1521KH,19370117,0,-0.53042059067121,0.8231953833550263,-0.3371948317413504,-0.09712350186203042,0.6318347229823789
9,4027QI,19791122,0,-0.5803822657878391,1.1155403137251525,0.93426757435511,0.05099242711609745,1.5363665161934308
0,1001RS,20151006,0,-2.0576815535870963,2.1411616990995106,-0.4805130876023827,2.3420015450777845,2.042469965730234
629,6534 LX,19710226,1,0.9091495919983452,-0.4344800790686382,-1.0720707233635007,0.4047213461510512,-0.2070340703160592
965,2066YZ,19750611,0,-2.4368160906248155,0.7335527781617553,-0.7029784854160238,-0.17154961009960076,-0.026827588423612717
857,7444IZ,19120104,0,-0.028753894311426362,0.6657456285117336,-0.06755654805361905,-0.3105319368588669,-0.22559295682676805
88,4267 SG,19560705,0,-0.13719034650491593,-0.5833360322600175,-0.09529355093192757,-1.421995595498056,0.016279137988816327
42,5452TJ,19160828,1,-0.34866785542717105,-0.4981915337174357,-1.5801725619271385,-0.3677498676608096,-1.1917766930265543
2,7975 RR,19810503,1,0.5696328431297824,-0.3222939666548534,0.2163353353004749,0.13652771976847106,-0.3391349278192895
45,4977 LP,19831231,0,-0.3305344518627171,0.3150734963210524,-2.217087945566357,-0.2873176687087724,0.06892386378303388
628,4792JS,19720801,1,-0.2544618664424536,-1.6523053291672274,-0.954066295205836,0.7614653812207556,0.20354309077944385
647,3327 JZ,19220212,0,0.4842548882826262,0.2928997018668682,-0.9587099181161044,-0.8777513548694841,-2.2218571093348425
304,1946PS,19961006,0,1.0749010108668922,-0.5202052975767334,0.3904243018146808,1.1954174245150213,1.5217194138247496
9,4678UM,19450806,0,0.2861292635324002,0.4356240438492259,1.6234334162528583,2.4762975420486115,-0.14691915902405914
0,9400 VF,19050221,0,2.6963375108250283,0.2379447379109509,0.7475612109590949,0.5904114333962613,-0.2904027657472319
326,4424 KA,19150923,1,1.1105713988865615,-1.5415770082131408,0.0184430210137487,-1.5832670701693634,0.6545959779135523
8,6887BY,19790317,0,0.2662913882831918,0.4305610869329309,-0.08974170935216877,-0.8460185224887219,-0.058016972715242664
49,1606 YW,19090422,0,0.8361473015537431,0.8019212658729012,-0.0552745136806466,0.7609228926917297,-0.7376566152274905
685,4315 DF,19320222,0,-0.8976943117905489,-1.83229136208898,-0.6715676814286684,-0.5973463439500516,-0.2222486927311001
272,7710XS,19121210,1,0.9277167530428888,0.7642986838832109,0.6852356229782256,1.124622516928691,-0.1385873991081845
68,1311 VX,19990516,1,0.060343469525128424,-0.8752106878191201,-2.819643175626184,-1.7969855889654864,0.5316924597275183
92,8594 LT,19970608,0,0.5513644748874812,0.34002724067313234,-0.0973406808882442,0.4384251169741337,-0.4299001842860765
9,1680GH,19550424,0,0.2425173222845244,-1.3034367897752737,-0.33281467774406603,-0.11045265205945437,-1.6903135489690075
43,4798WH,19320131,1,0.5663176078736937,-0.15359442092487796,1.1227917711135926,-0.5628067935743637,1.0361326478534292
8,1439YM,20030421,1,-0.6812689325830651,-0.432861894192404,0.2741865641673366,0.29306498384337665,2.1099147757002625
7,6825JX,19960824,1,0.15226840349739654,0.8521167015182767,1.207116633875946,-0.022711191987648684,0.3360365087859838
2,2279NC,19150613,0,0.986574082927302,0.6942050008180439,-1.2707273761650602,0.14432740957693246,-0.2439551128094168
24,7353CK,20100818,0,0.8140864937980903,0.6687591658306185,0.2752924859420369,-0.0206160133706794,-0.4455405317783544
3,6751XL,19290228,1,0.08025453631657625,-1.4827053771848837,-0.2526098155818068,0.17818333257940105,-0.8963884915175049
89,2964 CZ,19510530,1,-0.09146303127567272,-0.4990663282044972,-1.4279514055884246,-0.1509196892907643,-0.3882485951962953
3,8426 FN,19260809,1,1.8396095454943011,-0.7242217047446015,0.5724463715721263,0.5109266283332622,-0.2340859896388746
583,6256QX,19220724,1,1.0090623554103553,-1.2275529271766032,0.4494659441877176,-0.20875484322372945,0.7576259421080042
813,5807WY,19351016,0,-0.9556800330469416,0.9690963393627304,0.7108317142343059,-0.6767846581044747,-1.7002778241552419
884,1531 TE,19690427,0,1.3075504144091117,-0.10695162181811613,1.0484018815799374,-2.266037549678784,-0.4512013753732519
1,6323 MF,19271011,0,-0.4787537887539033,-1.3467702347680899,-0.2620301683921807,2.0906464904970203,0.12191155921904033
29,7819 GH,19870321,0,1.0607734332311685,-0.2167430661007824,0.05639154848835262,-0.04906961310589267,-0.8277306505934201
4,4867 PA,19320124,1,-1.3475927442405204,1.7254173939497697,0.5329129047503174,-2.9743629171300467,0.0735995884290473
10,1649 GS,19320722,0,-0.6614713980586202,-0.4623839908443974,1.292927142898446,0.2740773144219843,-1.362579651177101
1,3572 XX,19420702,0,-0.02759545367039633,-0.2318353750535089,-0.7212422738368466,-0.3717377967047218,1.367652474125716
9,3977HH,19050103,0,-0.9101390399909218,-0.5025733855344503,-0.4478673964971383,-0.6043124555346611,0.6873811062399431
23,2383 TH,19350820,0,-0.5774068182655444,1.8779832167839725,-1.929985916674124,2.6715519360033984,0.4627627884250042
513,3608CW,19080211,1,0.6895659187422396,-0.484221431371299,-0.3794729840946458,-0.17039226541333902,-1.029105875995937
3,1373UG,20120210,1,0.3788649287795912,0.7483240849561311,0.475177119865732,-1.2081540566625146,1.2356442679895057
535,6424MP,19770921,0,-0.4315773476781399,0.0036761721319578953,-0.09662791104670664,-0.02371248861807516,1.6493359208517548
3,7468 KS,19240720,0,-0.27936585318431856,1.251820748273572,0.2840472630058157,-2.5540061440188806,-2.253333384969828
83,9864ZR,19801111,1,0.9943415731419304,-0.6263137460196444,1.7084906355636351,-0.916201366364198,0.5268726213213628
294,3853DS,19561220,1,0.31960326087904856,-1.6452617485152812,1.6218816228738464,-0.5606962519176306,1.1155530072911286
62,8039 IH,19250401,1,-0.5631729126939082,-0.7755979176097133,-0.10992650411578754,-0.16663770004462874,-0.94589749663431
218,9221EC,19651220,1,-0.5019119984230107,0.01811210314743248,-0.7118450194288823,-0.18970690372248225,-0.00738009653978965
22,3758TJ,19300218,1,0.5425174107421201,0.16649242113231275,1.0015816824923502,-1.8540798620619223,-2.6328869756304574
2,5249ZS,19870412,0,0.4641744870054157,0.23215988657963266,-0.922413805587458,0.4975109448913592,-1.1108356081088204
317,8000 OU,19770829,1,-0.4041937268754039,0.18590674908703275,1.5927722626976386,-0.0955654198014259,-0.031540446347182186
288,5284IM,20080528,1,0.435539061193555,-0.44847504041506703,-0.45029988143101335,-0.9441131851142516,-0.28799112316511816
49,4044ST,19350409,0,1.899947642295144,0.6084305393266576,0.40144026013528505,-1.175352396632393,0.3659676768647129
39,9793 KQ,20160722,0,-2.5236059393404435,-1.8382682684651104,-0.8475079296927807,0.8933784756383399,-1.352601577556972
1,9903ZQ,19790510,0,-1.4252557536899273,1.0699315446089976,0.7206241434835082,0.15764332604568532,-0.2657883063825989
45,6271MZ,20011102,1,2.6327073969044466,-0.4633320200829266,0.6965247702937891,0.8598681591287175,-0.6465298806352138
57,7207FO,19591030,1,-0.3296112238024562,-0.5006423273070667,-0.7641502541160612,1.9635315768517296,0.11666461675705116
1,7483SN,19530809,1,1.106775126975715,-1.4204211730642735,-0.7918713319166432,-0.2800201199550489,-0.1703803635044148
65,7489 QB,19700410,0,-0.3137861378688325,-0.4163195003027544,-0.7125573156959267,1.6061909870959694,0.18755664151976412
32,2166 PK,19410731,1,0.19834981747112346,-0.5535535510537652,0.03893097629953912,0.4836860686674108,0.9915811044100996
2,2947 EK,20110424,1,0.14623139113171976,0.2866029041118399,-1.313251529751541,0.4832296153667234,-0.8211510201935085
79,4259 XY,19651229,0,0.27971027618887545,-1.5514737641663836,-0.4401365824691984,-1.4722344291612075,-1.1250799417780384
72,6215 KK,19581221,0,-0.3647819423924248,-0.11364761209254047,-0.33737803871485544,-1.6213509279649465,0.4598667080080708
18,6746DP,20180413,0,-1.4933102786975463,-1.4790073484493318,0.6532472283096897,-2.3507319228948305,-1.2518160729497858
56,3707SR,19780203,1,0.4793729927620266,2.2714748086581382,0.6811011288607339,1.0695843989360645,-1.5766099354996104
11,8107 GA,19101207,0,0.06612531758073042,-1.3234580046852369,0.3312317815375429,-1.455515958288984,0.7339711289325702
263,9971IW,19050224,0,0.03967682056796388,2.282932886739413,0.10320230067924496,0.754486114988645,-0.3179612130288272
14,2647 MR,19940803,1,0.021772946539364013,-1.1466624999080812,-0.1904939262382348,0.007755119945044952,0.5667656409496981
688,6863XR,19721215,0,0.3861587864037273,0.027607645170370242,1.9090242356017888,0.8383556861315901,0.6722735979816519
791,2053 QU,19250722,0,-0.6165361863420421,-0.19064852692108525,0.26218950432664323,1.0450306435288332,-1.0308128617078864
50,8641VU,19721220,1,-0.7062166368411111,1.4654090312820214,-1.5929247003361682,-0.24189069152709,-1.0174453603994882
6,7027GJ,19821020,1,0.1274212074519047,1.2571358497520542,-2.1544634100309,-0.937641733701316,0.9369706704966856
47,9718 CU,19870219,1,0.06918763169768805,0.2690911694466822,1.2900036211896746,0.6188051820520087,-1.045977448857036
91,6844 RX,19720629,0,1.7480864356805548,0.3962227201288245,-0.4758462311907059,-1.2155346553576794,-0.8764468604816864
1,1949 IT,19651021,1,-1.1727909688857368,1.8231891086661731,0.8469876250532975,0.011076233300514887,1.0398836859353675
560,2990 OV,20051203,0,0.2375648411706372,-0.5576086644636095,-0.2544469472331686,-1.2425598979731445,-1.2869956704983558
261,4890 NS,19341023,1,-0.12309345402941264,0.4275717440993691,-0.25699172083677063,0.14870431345721094,-0.5186111775082056
98,1941 PP,19430321,0,-0.4230580799703101,-0.5856489647659139,0.2020318262414133,-0.06388023868927513,-0.16172252596358325
7,6625TC,19530715,0,-0.7837687285913358,0.5434922300405549,1.3110449231065129,-2.0413174588359184,0.6079300160466359
9,3814 BN,19150324,0,0.8657104490671435,1.1772215602158314,0.7598557569967654,0.5434395786505734,0.6470526858214171
58,9838 RK,19470827,1,-1.5094459428863307,-1.3400636775786905,0.1415844421268152,-1.9340907033788577,0.3409597492283419
864,6930 PC,20160920,0,0.31915944597852786,0.6156136272284445,-0.8682789034744991,0.7738385578394936,-1.2643974737449644
613,3518 HY,19210810,1,1.2173877929195158,0.6994358291648131,-0.9101794063316268,-0.4666571267268304,0.4614417505518613
403,1475OF,19880113,1,0.4079631784847104,-0.6945742108886286,0.4658630542181373,-2.1434273593272866,-0.2752330614031218
563,4642 ZC,19330506,1,-0.3805072002769151,1.0148830419015604,0.09200554829901404,1.0113944594849271,1.6522056172909187
87,2922 JM,19770225,0,-0.01739717065056559,-1.6828558047507551,-0.6022866117314695,0.8840759070783212,0.3393042152206337
10,1777 GO,19990330,1,0.7436419578790896,-0.4484825012910191,-0.7890603143629012,0.7864440302132119,1.3887940684519946
352,4279EV,19501108,1,0.4225672206327844,-0.37446127386618605,1.5491371861640109,1.1416621463410943,-0.7753903514143548
99,7192OK,19820519,1,-1.2392638349260414,0.4029954163138103,0.9913164515923054,-0.6518605958907681,-1.2710017604494306
721,3684LO,19971127,0,-0.31731180493674804,-0.2441541983704719,-0.4915952601930992,0.2914446948942549,-0.005242910224848589
584,3945 GT,20060919,0,0.8192362760805338,0.32714863750223977,0.674588503577182,-0.8411965122693672,-1.0636106148265336
7,2709 AL,20120803,1,-0.1860350804067428,2.7374567911685643,-0.681102186296251,-0.1324147018968785,-0.5052590229959024
467,5104HC,20060523,1,-1.7231547285976565,0.4659961092854926,1.3648887512892791,-0.13314817214640534,0.6038609988875463
5,6592IE,19701128,0,1.0255014258708084,0.2418523084292964,-0.13481398758336635,-1.2269121958578462,0.9120758380014142
2,8496LN,19700316,0,-0.2009274358337232,1.7230668654258663,-1.3530561330136133,0.8002641700656121,0.3117682242923172
69,3312 KH,19620225,1,1.7960807617296142,1.8190750950962276,-0.7294752899467437,-1.8005835347441772,0.9574277283203776
861,4561PE,20011222,0,0.2294285236224434,0.06672066104436422,-0.2527265748475173,0.5674585328670819,0.1798949925117086
8,6701NQ,19920203,0,0.05574237692628623,-0.4897969752505582,0.700930311244776,-1.0808157839074624,-1.012532699048114
993,2976GL,20160303,0,-0.6109646091661102,-0.36008582764611274,-0.08647228274863625,0.4751773293181649,0.9304357251488646
70,3560CY,19670127,1,0.3557085456921419,2.1398853809925718,-1.550182167390389,-1.5329316921191174,-0.2694963108149929
236,5576IX,20061019,1,0.030368244437110406,0.4360651739472459,-1.472155965997041,2.1602548032955298,-0.0074245563230683894
9,2341 PP,19960603,1,1.2972045951182232,-1.3210804943647183,-1.0241475992451043,0.5460838003614572,1.622404048258976
6,6376 BQ,19370425,1,0.3272488512164548,0.4245012246482443,1.3806435996745106,-0.6347997148005182,-0.4304088290814562
55,9365 HV,20031113,1,1.868241124629426,0.6023673819354936,0.5060830941431179,-0.6502475652190939,1.8759552530429535
71,2721 RJ,20040118,0,-0.09978297184826768,-0.4444861496451724,-0.823457447160967,0.4932197984796212,0.06710548256974429
14,7713IF,19530220,1,-2.3241164022306946,1.063064699522272,-0.051782541398747016,0.3636292948303764,-1.2611274627822229
8,8856LG,19931025,0,-0.5650156340226384,-1.3047150680411044,1.0672312835733555,0.7941620638703982,1.0639397519726317
20,2381EN,19410313,1,1.035488802004966,0.3140480755948073,0.769555213794454,0.3042937440865402,0.2904307640383875
52,8308 DG,19130802,1,-0.20715197213700587,0.08379511036446173,0.027938873676495484,0.7190718639636867,0.11246302260691417
7,8440KU,19870524,0,-0.1804975533250356,0.43874092739480985,0.026210157667622237,0.7432102661093374,0.8580516024301751
85,9614OW,20000320,0,1.1258518282973409,-1.6257105722956746,0.30409639272601685,1.084208241981486,-0.4076752549022323
7,6908EU,19550326,0,-0.4069196177819028,0.4462847118257776,-0.08654399401005164,-0.3825695253516765,0.5936059876204031
27,1767 HV,19410915,1,-0.08297667374686438,-0.2574484616322856,-0.9398771970644294,0.2893971918941367,-0.3085070315583864
3,1344 LD,19321029,0,1.6911134670274734,1.2504715876994748,-0.7098104907835191,-0.4441512514996139,0.6750872385265594
67,7059EH,19871002,0,-0.38334678104460457,0.07737398791517669,-0.525680634709594,-0.7241698412211515,-0.4500332419415796
2,5745KP,19181028,1,-0.1373265725634137,-0.12126347591997938,0.19836899076540185,0.2623013451250394,0.011810845721309537
2,2478WW,20050514,1,-0.9937631406593422,0.9105636187692884,-0.27171581761641705,-0.29605877708836503,0.4827704404047064
63,1878YB,20150505,1,0.9970817499722904,-1.539014398260088,-0.4581828026809275,0.17368910054841713,-0.4578496251416245
55,3996 PO,19890322,0,-0.7614816022566941,0.41475869668810295,0.7419164014686918,0.08803012786670858,-0.3427198716078886
64,3130MZ,20160619,0,0.8906989869633792,-0.6199078644800041,0.6853787594599894,-0.2204526027055164,0.07834881838417669
323,3375UY,20000511,0,-0.7634748862593845,1.0507186946112903,-1.2223478540684327,-0.5068224955562018,-1.5735220740988376
0,2335SS,19600126,0,-0.4290562309687577,1.5071920555872031,-0.8312294054852394,0.4858791673380072,-1.7714947490434805
47,6328 UX,19651211,1,1.2693472846473748,-0.6809122364997533,0.5608731826513427,-0.6476421407346918,-1.074058240805623
7,7504 OW,19420212,1,-0.17459262932948916,1.751922580596633,-0.42408508155524216,0.9605276997944348,-0.1680590352100976
3,2502GS,19861211,0,0.12026293473330027,-0.7805724627995613,-1.860518439963536,-0.05506714295831906,-1.687651936333158
571,5695 XW,19380822,0,1.346866702406512,0.3085289364824518,-0.3944246877154692,-0.4275449846867297,2.0910514907312816
5,3398WB,19440312,0,-1.2694495830927277,0.05960068368004452,-0.7056324612055668,0.12625431783282415,0.6145311123580028
899,1403QD,19710702,0,-0.07016522823938083,-0.6924585600132115,0.3043649668204093,-0.736381435209201,-2.2640452685155594
49,9426 VH,19830217,0,0.2447123271950024,-1.617624017150616,0.3093364179721749,-0.8528936222747511,-1.1379109052723166
735,6525JS,20111023,1,1.7135061996438072,-1.7275549246698123,-0.9352559106573348,0.5145207290673024,1.3434628847157892
52,8179MS,20101003,1,-0.6214038868015286,0.5748405194589787,-2.430143615440341,1.1736199093087945,-0.5867004590715553
7,2047XE,19150709,1,1.2229152159653334,-0.8191962299194299,0.29686890809699923,1.3481135488146696,-0.9328214335689315
79,1683 MC,19970626,0,-0.024618700678026986,1.5271222861118072,0.24284027457116897,0.7600415225352501,-0.9492340552127408
41,8728MR,19480331,0,0.1783351737242364,1.8051919559302323,-0.06806319486356698,1.5967339773603515,0.02555030157480504
30,1079LE,19641129,1,0.4733945786569893,0.07398997696813578,-1.1612610601788438,-1.8484907542375328,-1.210993713587674
972,1525 AL,19461023,0,0.7997773914738437,0.5194072070252129,-0.5091700510090499,1.195278799343792,0.2748122615765419
292,7559 CK,19180704,1,0.6056781548222182,-0.8454989237366312,-0.2163816351102452,-1.1015609337565777,-0.5350054521189141
2,3989BW,19260312,1,1.163196632791632,-1.712230985696551,0.5902486821228843,-0.3928884778884404,0.06355737836166693
