housenum,zipcode,date_of_birth,sex,var15,var16,var17,var18,var19,var20,Target
3,5910OU,19100418,1,-0.5202792550370182,-1.173993062472802,-0.3024179725326059,-0.6898265973317829,-0.6991170815803924,-0.232430361570729,83.685400996769
9,7434 RY,19330512,0,-0.5158511731157819,0.8594782139501578,-0.911352771213506,0.3127038179939566,-0.465833452949484,0.6015888641455039,160.11131164734041
0,5458 YG,19981005,1,-0.4691450170038123,-0.5873734910784348,1.312947664784124,-0.5895812093273608,-0.6531417998749074,-0.5426656614557813,14.301257439574618
2,9821 WZ,19080807,0,-2.220843196674835,-0.7347395497275103,-0.8155209514169133,1.003536456069205,-0.34663657360378763,-2.1618486244309265,-258.6054786516925
9,9304WN,19320311,1,0.39257792016825854,-0.9446174554042336,1.3706162347563091,-0.3200614734601293,-0.3679406380056801,0.9652223180346834,-202.0093305452401
372,9714LJ,19391105,0,0.2716822744676196,1.3864978038320803,-0.494283424110691,-2.317254714079235,-0.4666448346877426,0.8691381463968991,49.82517657637269
8,4537FX,19440411,1,0.9901454288953356,-0.5483570558785748,1.4260618525597195,-0.5251945489226271,1.3786636871629152,0.9104593621698748,-110.09391507379601
77,2893KA,19090501,1,-1.298059712261419,0.9332863992838738,0.3407158496258335,0.004844275316213169,-0.12732651136205192,0.016261444553338753,-143.30798620126592
44,2058DX,19641101,1,-0.7590470202539652,-1.4971810126863945,-1.6069665990077588,-1.5682398177621693,-0.04272049014397029,0.4022797334874403,-54.653449941676705
2,6612LK,19260626,1,0.6544574452683203,1.5048425895942654,0.7703305386507474,-1.5014944196974784,1.512021218413255,1.2518274715822242,33.67953657041313
9,7100MI,20050127,1,0.12030974816189635,-0.9521768455792184,-0.12422724164875106,0.06303672483445902,1.4011708266800584,0.4659063915078795,136.41726723238028
252,3933QV,19690609,1,0.555606201652791,-0.28309794820359824,1.0201412553906442,-0.4637614421321783,0.05383560541370002,-1.5261262116230268,117.00559828119015
1,3622WY,19151026,0,-0.15528973528733414,0.05543364114066526,0.9442002167014502,1.5133325999900955,-0.8926911631325459,1.3341059079971067,166.9144161421114
7,9390EM,19560816,0,-0.30593814551903314,-1.9025705075078472,-0.8245479137894319,0.07164502856407448,0.0016259806462208953,-0.030264977879998017,-211.15911057190857
961,3560 NQ,19501122,1,-1.9118146891127143,0.3633671036563773,0.4771627806818939,0.19226938523448084,0.052475031524743136,-1.2765194696985749,28.823247252186583
10,7957 ON,19540630,1,1.209596930528342,0.02508066414361149,0.488085404014643,-0.6456446727463919,0.8209017464609266,0.023522778037648854,250.10770886568451
4,1455ZO,20011009,1,0.6971805652401473,-0.4917702413780248,0.10360253640802433,0.1962499665986542,-0.3435287729779966,0.04154106402403966,-136.05653498687406
7,2250SW,19460603,0,-0.3199871028222901,2.4147152654754143,1.3109375726901094,1.7192208315084765,-0.004567138069770368,0.9690629189073318,316.79098008007264
9,2514VE,19471031,1,1.0744172347666363,-0.15159279244750548,-1.3491969056106168,1.3727029379768378,-1.307827814879894,0.32697369909365903,-88.05095131284399
4,6748 SL,19731005,0,0.9035551672445584,-1.814665972594479,0.1724861894177036,0.006919244726815375,1.086456979228943,-1.6105577182230613,-132.6333195412017
838,9770BQ,19220326,0,0.7565695071217441,0.36639670785045947,-0.015252195455368428,-1.1126289593540128,2.3985601076856327,-0.3648984059069007,350.11663508150514
408,2284UK,19260823,0,-0.6758246760032515,-2.104871126475234,2.25118648023228,-1.3088062557124651,0.5588150867403225,-1.3914746815300685,-210.44800993544445
946,5064 GE,20080219,1,0.8033400359190243,-1.3814616992140791,-0.8727576923938032,-1.149632933053612,-0.22093778020714933,-0.015591237414496615,-47.5853346270089
8,5834RZ,19730914,0,-1.1504613793765797,-1.387985339924024,-0.06603638549102579,1.1631194124404518,0.8106307730494242,3.145127186247397,170.1754650167779
0,7499 LF,20110414,0,-0.4059153392347396,0.6662595529306734,0.2512767412957248,0.13778808462186926,-0.6336699346017871,0.6309580924497005,224.2661485016461
56,4890SU,20131002,1,0.9763065322061998,0.4262954385798531,-1.4553730570935377,-0.6801426460719225,0.17645436251690438,-0.5776320826112584,-199.3561706601015
238,5592 ZO,19480731,0,0.12199854280584775,-0.3385921125076045,-0.6659098680602271,0.7776040269814205,-1.1357684726859876,0.08435738732293781,-30.64366840722569
97,4965 OL,19420901,1,-0.03293779030633817,1.8155146445926091,-1.3057894384386033,0.0015479589251928196,-1.274040189829652,0.8643771322993061,167.593844230808
890,4258IT,19921025,0,-0.514953383124467,-1.473636250196459,0.2359257546667773,0.2092737092204244,1.7842011188006144,1.0713843579950508,2.0905677775706266
53,8409 UX,19401224,1,-1.1615290312795719,-0.10410569151420633,0.16050807120691282,-0.6956249593255791,-0.5914141721597161,1.0295594729772264,65.93370703208447
0,4884RB,19370309,1,0.8126761589164027,1.3840791181360697,2.1173723179937816,0.03870659998494153,-0.30733664642366904,-0.6631561997247247,253.9658044884598
95,2204JQ,20100206,1,0.20110855212370324,-0.4675603149707361,0.05281879297260007,-1.048097782016878,2.473568741767937,0.4677391493363955,300.22600716162117
89,9194NN,19960416,1,-1.1150777048101936,-0.3632148994674638,0.004041569416843832,-0.7359220903943857,-0.8853703114156297,2.083063364733692,127.30481971825294
14,1530RW,19930920,1,0.4811044194190608,-0.8579830129838742,0.7617164898897122,0.03737013947372029,-0.8675532540572053,-0.4193776137781569,215.9770598054163
4,3237LN,19241130,1,0.5400340690419172,1.662470907210853,-0.18051157321874087,2.106927161283988,-0.9849812903329984,0.04795891635831448,57.731042706706745
29,2074HT,19820521,0,-1.9182543734798527,2.3277168295406216,2.5953526357517367,1.0349933759074066,0.4740328144523825,-0.844190640310875,86.51925485061355
87,5413 YM,19980218,0,0.3193656307748663,1.9011087030665852,-1.3037604641107874,1.008293589879509,-1.0063023183329447,1.3930389751681065,148.483004456696
4,1403 XI,19380712,0,0.7366243259238191,-0.2511703488408289,0.8948615554622628,-1.0893494965940635,-0.988657224007714,-0.1656875252814488,-32.233242139442694
275,4295 PK,20021123,0,-0.919192106281692,-0.3027315094654661,0.2668804772225589,-0.3601298004756672,0.4226713535808591,0.6933833912318241,20.65140754497049
86,6936 EU,19370115,0,-1.8227245385437472,0.30632188850269443,-0.3584172821571472,0.15232383356708215,0.13059598333469696,-1.1353054372973257,-32.24738160115368
44,2477 AR,19070827,0,0.498453875137846,0.6125381668378129,-0.8819623297005962,0.7892397853078393,2.111992757392185,-0.854457873752634,-129.85794411711507
3,5171 MU,19590208,0,-0.6827402901483869,0.4094868989215181,-0.4683951537379409,-0.6716900038404839,-0.3197425217663355,-0.4275659574788629,-307.70254409171
2,7192 EJ,19950124,0,-1.2743149894717554,0.26597427275851554,-1.1518272159833824,-0.6146953023820101,0.5889463584301259,0.4060850566342861,-101.28295926025105
912,4901 SG,19320829,1,-0.17637855102898478,-0.34636312911611444,-0.2817835065259736,-2.1151210837037957,-0.7744354881080694,0.2968482752949502,3.627185210306219
27,9141XH,19770722,1,0.6736769434571763,0.9260590448355284,-0.8504655741863479,-1.4798186111610467,-1.0698779071997084,-0.2849298085156251,104.8538212412095
2,3312BR,19630731,1,0.3504416256732429,-1.60549493807136,-0.2568351959382423,-0.9256123080246028,-0.7269589805422425,-0.9635571744168696,-208.11470324994136
9,3654 WJ,19510810,1,-1.132572500119258,-0.36206393416711774,0.6637084860616195,0.3763658952767037,-1.432124208398823,-1.5092495190840494,-8.022287041485896
39,6469 RY,19890209,1,0.3338773388875091,1.1051917071982538,0.6920836974573107,0.9320450736218074,0.6387035731875521,-0.01139183881330799,98.141640436587
6,2178 ZZ,19691010,1,-0.8802126760561073,0.7207406445163774,1.4743660599945816,-0.014057799288440677,-0.2692184983744179,0.8511627578988797,166.22684954009827
90,9169 SS,19920302,1,-0.32583343918114244,1.745198443514191,-0.8295064378475973,-2.046597351299591,-0.4477075317517141,0.7825617911949525,107.20606936121072
83,6804DM,19150131,1,1.3221252492596425,-0.15824274762040896,-2.1018405695308173,0.023462616759765527,1.989788018238412,-0.9844231243091266,-333.7862970121858
32,5746WQ,19721227,1,1.3278078801319442,0.033660067186941915,0.22328305983426325,1.1867492271964328,0.03878586778497575,0.5977505877610466,150.82413381140375
12,6172 SP,19530321,0,-1.1479837451307546,-0.37419912157299534,0.2688122803008147,0.8897735373577886,1.4811446728399964,-0.7829479334262562,-391.741783528892
6,5130 HF,19860331,1,-0.05083474571220792,-2.0285049410612848,-0.3481931288742979,-0.3562147395009035,0.4297499132007748,1.9376943914016598,55.517346184245255
5,8807 HH,20130924,1,-0.6616686369417228,0.4880001111134212,0.26879491344517586,0.7298176809542573,1.1699117079887509,0.1960221022547813,113.07265195649836
114,8089RO,19920113,1,0.3224791968921624,1.2798327983591593,-1.5397294545186522,-1.4926306378536995,0.4497066135866512,-0.8768385692628621,31.13037920521387
45,3699 ZN,19210114,1,-0.0008581910898148202,0.5177875680745395,1.2986312903584616,0.5183048789983645,0.4102904329829791,-1.338862313647082,-68.95530084037686
2,1521KH,19370117,0,0.7845240727230106,2.0006621309868517,-1.4719588728400477,0.3316803599648081,-0.26159870079864284,1.0019352744640344,190.4526570963786
9,4027QI,19791122,0,0.008907283749149397,-0.6991230948675105,1.7619788150393576,-0.172181466579241,-0.5176947165391661,0.7734881842775548,60.78403806574147
0,1001RS,20151006,0,0.05518820993636659,0.3675135571664436,0.5055564734286022,-0.1328978837851188,0.7206062385895935,0.8057436902569568,370.6435817606389
629,6534 LX,19710226,1,0.3943194326364196,0.7075996936589437,0.4514504077023805,0.2714218653427761,0.7259598218218111,-0.3120495837973941,16.605798053619917
965,2066YZ,19750611,0,-0.3950122374758967,-1.1621174350354622,0.9699528444867992,-0.2709452217118652,0.3201280850955089,1.764219597525416,22.83277287026947
857,7444IZ,19120104,0,-0.6737112524075907,0.14132233601660046,-0.6280503033194921,0.7952916114770536,-0.3785204418279241,0.35497379846518545,89.50690588840328
88,4267 SG,19560705,0,-1.481917780190095,0.3431149768653656,-2.065165663562333,-2.002136136298153,1.6626057422411378,0.7813978833282159,-206.6123264631892
42,5452TJ,19160828,1,-1.0661067710924153,0.13985990847019505,-2.1109217198335104,0.3828000299167849,-0.2965737240522042,-0.12931554104916834,-66.6330253811654
2,7975 RR,19810503,1,0.5137003119738398,-0.5685836578754169,-1.4971815975883147,0.04564387754186365,-1.276268839703521,0.10416101328579233,-152.01592504619308
45,4977 LP,19831231,0,-0.05741450678553646,-0.9179762324022523,0.15552658479122314,0.14538768406274036,-1.8909904705749403,-0.5768236477291012,-91.47748115947904
628,4792JS,19720801,1,-1.7832761407387527,0.6604786516164997,-0.1501283184885706,-0.6963679882554891,-0.5764433938086402,-1.2652029934016047,97.5458570969396
647,3327 JZ,19220212,0,-0.8683426828210223,1.162224562543024,0.5402024754596948,1.8187869912282568,0.31250826746174754,-0.1954608991734714,-49.35008005280236
304,1946PS,19961006,0,1.4269331214875098,0.9777884759213828,0.3349824591084945,0.5243837285757853,-0.7335217486262352,-0.052278431895098565,238.6520993499393
9,4678UM,19450806,0,-0.2110982183425772,0.6825912975192926,0.6437705920565644,-0.006697725880849695,-0.19688899937609866,1.6090486439774854,603.4785399357569
0,9400 VF,19050221,0,-0.02087719781138496,1.5514895417029908,-1.6922203632249468,-2.055735524257362,0.07518868268765314,0.10577742855433477,240.66909388101558
326,4424 KA,19150923,1,-0.4548610708523873,-0.008454460057627304,-0.19894735211649364,-0.5716359523757473,0.4581251725085646,-0.2261967495290147,-207.3664263153876
8,6887BY,19790317,0,0.08744582460788522,-0.13785456800341306,0.6728423769997115,-1.0924310463083975,0.1132226436902788,-2.284306151432204,-172.33965809841854
49,1606 YW,19090422,0,-0.12771841870926992,1.2947112035842467,0.3710091558642645,0.8141658390976704,-2.8585195562456964,-1.7025739908474282,10.469289655581337
685,4315 DF,19320222,0,1.1674183874196693,2.590063408720436,2.2156326744328165,0.2300346386809385,0.6627834953641347,-1.0518047742944747,-104.61202616151407
272,7710XS,19121210,1,0.2415384299974325,1.027444846493094,-0.2764776474920382,-0.9547627866464684,1.0233124272646106,-0.2221881091412671,83.90764597396974
68,1311 VX,19990516,1,-1.3521460248325423,0.02361204170352598,0.6807500854105064,0.02762881403949595,-2.3241211639107138,-1.673552630721434,-246.40760336105697
92,8594 LT,19970608,0,1.2720563322705711,-0.8288428340462243,-0.7555256367327235,1.0703832523674557,-0.11805481118346425,0.5731191794647605,-40.575098850509356
9,1680GH,19550424,0,-1.083533507699679,-0.1207815607038462,-0.13129279803952998,0.1468547073438416,0.2333175755161365,-1.67831900678337,-190.45341953179818
43,4798WH,19320131,1,-1.536352143415424,1.259398863576234,-1.1665310452721156,1.2463461395006572,1.0442354030359648,-1.2802036060598423,-207.2953164564534
8,1439YM,20030421,1,-0.0931951286583068,-0.32129638013927125,-1.252384758022824,0.99673975221065,-2.3157012058606634,1.3723846204947978,103.0160554639616
7,6825JX,19960824,1,0.32898325060474964,-0.9760242196433916,0.9969587565954948,0.18098812902921926,-0.2758135758256672,1.980323324541271,23.040629854097308
2,2279NC,19150613,0,-0.2286854230072754,-0.4755230513975955,0.2780759707070008,-1.5899284136045977,-0.28223489179044703,-0.4178415001948372,18.19125698365333
24,7353CK,20100818,0,-1.3503243694112583,-1.0560917612405183,1.2589380611338579,-1.1774324927911697,1.5763489446455266,-1.1525009486997402,25.73097559591412
3,6751XL,19290228,1,-0.4146375898954251,-0.5256232175931606,0.3376672263423537,0.5851699473254623,-0.27873327546603044,-0.2372430464600071,-89.9819691208061
89,2964 CZ,19510530,1,-0.7180269107639031,0.3347157788706656,-0.7834252337454016,-1.3460303344545208,0.6370996648183342,-1.041831699475388,-285.6795570297659
3,8426 FN,19260809,1,-0.44348734239925053,-0.6748142563441938,0.6087592932632668,0.7966145334922683,0.2768088920573281,-0.18191884795856114,-119.59164572056999
583,6256QX,19220724,1,-0.1239927580707771,0.7463273139317516,0.87840946645565,-0.686491362896314,0.9911941920927242,-0.35712799276675,71.86793787568409
813,5807WY,19351016,0,-1.5935860714598982,-0.4422147482659472,-0.6304262697683918,-0.271453835521487,0.39516232231564585,-0.13958670318730007,-83.81371821537648
884,1531 TE,19690427,0,-1.5168550254001063,0.9332001659443602,1.2962252636680334,0.8933506684340428,0.5164837245337585,0.2274718679345277,-18.833765485337
1,6323 MF,19271011,0,0.5185060595097761,1.607674915414751,-1.8661311400201948,-1.2649009979195271,-1.5540905017907305,1.1173275445616706,293.53360897326684
29,7819 GH,19870321,0,0.12228612659639815,-1.1279793080347529,0.9656091558201104,-0.02561723507915926,-2.0255253112691776,-0.9375823161659694,-55.08864890132953
4,4867 PA,19320124,1,-1.5317751121934833,0.637950023277533,-1.3518099008939333,-0.4302630566136617,-1.049854809843152,-0.4348612484443897,-419.9251699782344
10,1649 GS,19320722,0,-0.3612678590966532,1.1088364485714657,0.7170592282656599,-0.9675519020508466,0.4642451094458672,0.4691023116745345,54.00230180294655
1,3572 XX,19420702,0,-0.8619075754296041,-0.4909144435236346,1.9161677902583487,-2.4793268919189173,0.4350144674064148,2.1557373626597345,92.65609601445915
9,3977HH,19050103,0,1.4284957143548458,0.5332625667531948,1.137728795991962,-0.3646841498077001,0.25513360203907576,0.3132879706147485,60.83287107039773
23,2383 TH,19350820,0,-2.6851840013087207,-0.6769734805523457,0.2451852860103912,0.7428081346286309,1.0173175107172858,0.1600300505315223,32.00801505718829
513,3608CW,19080211,1,0.491207010061899,0.8060976465086167,0.6386208979204456,0.11124939968821657,0.12282843022438393,0.19364437073514165,-85.860393614439
3,1373UG,20120210,1,-0.6001260279042652,-0.8856895693080029,-1.7481589253661274,-1.7127968382995529,-0.09547407896023044,-1.2295708086257826,-373.8679498015619
535,6424MP,19770921,0,-0.3031984783942827,-1.039914511295034,1.5636184790635514,0.0077125751110159345,-1.6805618449969757,0.817858431235428,142.57615680930505
3,7468 KS,19240720,0,-1.0536161912932778,1.5977350209922272,2.613923684336996,0.3136213153472112,1.6232290294092857,0.2463602160823815,-295.79333863185917
83,9864ZR,19801111,1,2.6087925452412684,0.5390227563736628,-1.1603003385475903,0.16551697827863504,0.4004766149390119,1.3595068714511522,283.82945983036836
294,3853DS,19561220,1,-0.3907537834687659,1.1859365128185635,0.5710238995975024,-1.0143871297764873,-1.0342056783574387,-0.3200034751655877,-6.592054799713824
62,8039 IH,19250401,1,0.3209567686821409,0.6190513287249302,-0.3993558291231848,0.06266243897189197,-2.1764716310231833,1.2527633267938327,22.6160983630014
218,9221EC,19651220,1,-0.9352185837236386,-0.011779283468439813,-1.0792979390376505,0.7568787268007134,-0.8915180290773129,-0.813206944767337,-289.20994992620234
22,3758TJ,19300218,1,-0.3469388915698611,1.068989004078542,-0.7871646895369176,0.789532407033657,0.8655749212627921,-0.27851119071358865,-142.8598717228889
2,5249ZS,19870412,0,0.3146012275657273,0.36106704166041503,-0.7924045614721781,-0.6053535186671437,0.15339102260168072,1.234559545792738,123.70798820007096
317,8000 OU,19770829,1,-0.7809012166254348,-1.3028175094285428,-0.410299386650401,0.5254175072012489,-0.003477157885605039,0.10153960026847676,-77.56740347789577
288,5284IM,20080528,1,-0.4816306987887195,0.009924714291733557,0.028939574882744137,-1.0567389148113904,-0.8627366738829303,-1.6543099741523213,-257.78409372952444
49,4044ST,19350409,0,0.799232797746672,0.9156833269022536,1.4084301723289372,0.5238739420383641,0.3136919732148341,0.6843894883585303,-238.92928285187665
39,9793 KQ,20160722,0,-1.3373960442939925,-0.4668095479229593,0.5085390422416085,0.5465736177369047,-0.7335211328700124,-1.275656223271499,-166.7304602277675
1,9903ZQ,19790510,0,-0.5298576226700825,-0.4821928549894302,0.5011456730674964,1.0389563314703114,0.7914950597376011,1.8280704432967552,35.214366719140074
45,6271MZ,20011102,1,-0.5353050095474986,-1.4833997031497779,-0.2490910937312016,-0.1490057411729303,-0.8134373222580873,-0.3843922250663364,10.795662911854873
57,7207FO,19591030,1,0.38393230332582057,0.5283387968551898,-0.5387180079452654,-0.546020718260699,-0.3316836142310977,-0.6230761932112187,43.21539695231022
1,7483SN,19530809,1,-0.4832834312223158,-0.5855260502549016,-0.6658203669517795,-0.9907380937372212,0.8464598243897713,-0.5878076243837379,-47.04378336105471
65,7489 QB,19700410,0,-1.2579490642693596,-1.3907133410502752,-0.17819192414184978,0.08870914168293419,-0.2333073607392399,0.7325196834825775,81.37694067631809
32,2166 PK,19410731,1,2.34027290165323,0.3939044630903348,0.9493274303665828,-0.5314886206207462,-1.8090176407156755,-1.4227125091943564,11.730762233476401
2,2947 EK,20110424,1,0.9907336015354556,2.179380490280375,0.6307878698366087,-0.2612961231783005,-1.3985046180313236,-0.322530943163149,38.26486103806583
79,4259 XY,19651229,0,-1.2161337643119423,1.9537918111667716,0.7999897761550298,0.07627504344269542,-0.3578672254623295,0.027990724528992175,-33.31382984186524
72,6215 KK,19581221,0,0.38483579815810776,1.1087012939583818,-0.14923491343352524,-2.356990059106319,-0.9492845804988078,-0.1547787624218647,-76.83876339433151
18,6746DP,20180413,0,-1.0331760189830534,-3.3385306713945764,2.062294943546489,0.20629302918914544,-1.0380821950287302,0.9961444874971954,-178.44475468334045
56,3707SR,19780203,1,-0.3343676133428309,-1.0098360648697409,0.2744402257072416,0.1256337265663235,0.4014163593456673,2.124767521521233,122.90977202433248
11,8107 GA,19101207,0,0.041423571442471566,0.3198488203789561,0.7459084418889541,0.3543082765412521,-0.13484103739290454,0.9753024295310238,78.75923063562381
263,9971IW,19050224,0,-0.7275027891447208,0.14155169117332014,1.1843769929435601,-0.9486798625241348,0.05383806349469367,1.0725501871970342,216.77714547765652
14,2647 MR,19940803,1,-0.18485425413531853,0.8999902526353946,-0.10094070622063536,-1.1068148634602588,-0.33809265306101405,0.959874215619814,152.09328595005738
688,6863XR,19721215,0,-1.615898701722499,-0.029902667428732214,-0.382693403901794,0.1752819226446542,0.8975974164550797,1.5590430948007843,312.2878932894735
791,2053 QU,19250722,0,1.378536730052071,0.5191988574179878,-1.4707256247937797,-2.3076543229602025,1.5856705305079906,-3.1862831121059627,-160.20768432979338
50,8641VU,19721220,1,-0.12303680186445312,1.040611359103788,-0.1285443302352514,-1.2385115252744037,-0.2799995322376144,-0.8678110515513191,-176.35545492568366
6,7027GJ,19821020,1,-0.9573147126335,-1.2577278404879233,0.10612557984301434,-0.4626771533889308,0.5977748206608131,-1.9117161961909503,-163.72995387722978
47,9718 CU,19870219,1,1.3741116948773775,-2.0863713858978583,0.5872402599847616,0.4037828911131567,-0.03933495023111349,-0.8986206699847553,-57.803797934127616
91,6844 RX,19720629,0,-2.4624636685519765,-0.20093714935083315,0.13323287942718146,-0.7584257879948948,-0.3041237090892173,-0.3454518089544568,-273.2631610795641
1,1949 IT,19651021,1,-1.3225619046730388,0.28508934355464866,0.7661795364066156,-2.3492856668044317,-0.11594370698702965,-0.8158803379983005,-99.78360813200831
560,2990 OV,20051203,0,0.8199415337742941,-1.2419887393144302,2.473233414361641,1.2873836087781525,-1.2166412455269309,0.4131596185617791,-103.02966418468306
261,4890 NS,19341023,1,0.2978753051580821,1.5146852310956993,-0.10187886432507716,0.047426359854470336,-2.724427569112705,0.07806690267528599,224.99724494313182
98,1941 PP,19430321,0,0.5582601049839552,-1.408031557746745,0.8268013017509835,-0.35478515581562314,0.9072342124741382,-2.336824805919877,-117.21395507007813
7,6625TC,19530715,0,-1.256341282676335,-0.2967340423164422,-1.1094282613993,-0.042687929697570806,-0.21659671035055586,0.41823125094214797,-314.0121626276361
9,3814 BN,19150324,0,-0.663505682874525,-0.027339782327549148,-1.1624750006654676,-0.711504609969217,-0.6001957069704936,-0.49644236965584,3.862523516551848
58,9838 RK,19470827,1,-1.705678811715957,-0.5361035653858239,-0.8661137161221977,0.7438122981846218,0.6044581194854747,0.9494041908915098,-99.74897616384555
864,6930 PC,20160920,0,1.3738717807016736,-1.278215456852547,0.7773762068941543,-0.4313768550986563,-1.037967237184313,1.3327041292636521,-40.728730430610455
613,3518 HY,19210810,1,0.6878293513873095,-0.4203223070113217,-0.4740200389603188,0.36808798200407217,1.4325740672934533,-0.8388078198900141,-176.85952043088318
403,1475OF,19880113,1,-0.10914522245786053,0.03986232114596568,-0.6192042676153304,0.9543935472864032,1.0839426723975043,-1.1701387076276315,-233.94427721615466
563,4642 ZC,19330506,1,-1.7521338449224355,-0.4329110126294617,-0.3254501246223808,0.4733487087704602,-0.11994443457705115,0.6127774315129959,48.23408296946825
87,2922 JM,19770225,0,0.03914424291647524,0.7095389714976509,-2.27120454027373,0.8243557054601759,1.0761411500436036,0.6694571400153267,-7.202515105447211
